EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Date
0.49,35.3%,0.3%,DAL (W),MIN,2.5,2021,Week 8
0.48,34.7%,0.0%,CHI (L),SF,0.5,2021,Week 8
0.46,18.6%,0.0%,NYJ (W),CIN,0.0,2021,Week 8
0.45,32.6%,0.1%,PIT (W),CLE,1.0,2021,Week 8
0.40,28.7%,0.1%,GB (W),ARI,2.0,2021,Week 8
0.35,19.0%,0.0%,NYG (L),KC,0.0,2021,Week 8
0.22,12.0%,0.0%,MIA (L),BUF,1.0,2021,Week 8
0.17,10.1%,0.0%,HOU (L),LAR,0.0,2021,Week 8
1.19,88.0%,14.4%,BUF (L),JAX,4.5,2021,Week 9
1.04,75.1%,1.3%,LAR (L),TEN,2.0,2021,Week 9
1.03,80.3%,20.6%,IND (W),NYJ,2.0,2021,Week 9
1.02,74.0%,2.3%,KC (W),GB,2.5,2021,Week 9
0.99,72.6%,5.5%,BAL (W),MIN,2.0,2021,Week 9
0.98,73.1%,8.2%,PIT (W),CHI,0.5,2021,Week 9
0.98,71.7%,4.3%,NO (L),ATL,1.5,2021,Week 9
0.97,79.3%,31.5%,DAL (L),DEN,3.0,2021,Week 9
0.94,67.7%,0.2%,SF (L),ARI,2.0,2021,Week 9
0.89,65.7%,5.9%,MIA (W),HOU,0.5,2021,Week 9
0.86,61.6%,0.6%,NE (W),CAR,1.0,2021,Week 9
0.79,57.9%,2.8%,LV (L),NYG,0.5,2021,Week 9
0.76,54.4%,0.2%,CIN (L),CLE,0.5,2021,Week 9
0.70,49.8%,0.0%,PHI (L),LAC,1.0,2021,Week 9
0.69,50.2%,1.3%,LAC (W),PHI,2.0,2021,Week 9
0.64,45.6%,0.1%,CLE (W),CIN,1.0,2021,Week 9
0.60,42.1%,0.0%,NYG (W),LV,0.0,2021,Week 9
0.54,38.4%,0.0%,CAR (L),NE,0.5,2021,Week 9
0.51,34.3%,0.1%,HOU (L),MIA,0.0,2021,Week 9
0.45,32.3%,0.5%,ARI (W),SF,2.5,2021,Week 9
0.42,20.7%,0.0%,DEN (W),DAL,1.0,2021,Week 9
0.41,28.3%,0.0%,ATL (W),NO,0.5,2021,Week 9
0.41,26.9%,0.0%,CHI (L),PIT,0.5,2021,Week 9
0.41,27.4%,0.0%,MIN (L),BAL,1.5,2021,Week 9
0.37,26.0%,0.1%,GB (L),KC,2.0,2021,Week 9
0.36,19.7%,0.1%,NYJ (L),IND,0.0,2021,Week 9
0.35,24.9%,0.0%,TEN (W),LAR,2.5,2021,Week 9
0.21,12.0%,0.0%,JAX (W),BUF,0.5,2021,Week 9
1.20,84.8%,6.6%,BUF (W),NYJ,4.0,2021,Week 10
1.10,78.6%,8.1%,TB (L),WAS,5.0,2021,Week 10
1.08,78.7%,11.6%,IND (W),JAX,1.5,2021,Week 10
1.04,76.7%,13.8%,DAL (W),ATL,2.0,2021,Week 10
1.02,73.4%,7.2%,ARI (L),CAR,2.5,2021,Week 10
0.99,77.2%,25.0%,BAL (L),MIA,2.0,2021,Week 10
0.90,62.5%,0.5%,LAR (L),SF,2.0,2021,Week 10
0.88,68.9%,20.8%,PIT (tie),DET,0.0,2021,Week 10
0.88,61.6%,1.3%,LAC (L),MIN,2.5,2021,Week 10
0.86,60.3%,1.3%,GB (W),SEA,2.0,2021,Week 10
0.83,57.9%,1.7%,TEN (W),NO,3.0,2021,Week 10
0.83,57.4%,0.4%,KC (W),LV,2.5,2021,Week 10
0.79,54.8%,0.3%,NE (W),CLE,1.5,2021,Week 10
0.72,50.2%,0.5%,DEN (L),PHI,1.0,2021,Week 10
0.72,49.8%,0.1%,PHI (W),DEN,1.0,2021,Week 10
0.65,45.2%,0.2%,CLE (L),NE,1.5,2021,Week 10
0.62,42.6%,0.0%,LV (L),KC,0.5,2021,Week 10
0.62,42.1%,0.1%,NO (L),TEN,1.5,2021,Week 10
0.58,39.7%,0.0%,SEA (L),GB,2.0,2021,Week 10
0.56,38.4%,0.0%,MIN (W),LAC,1.5,2021,Week 10
0.56,31.1%,0.0%,DET (tie),PIT,0.0,2021,Week 10
0.54,37.5%,0.0%,SF (W),LAR,2.0,2021,Week 10
0.45,22.8%,0.1%,MIA (W),BAL,1.0,2021,Week 10
0.42,26.6%,0.0%,CAR (W),ARI,0.5,2021,Week 10
0.40,23.3%,0.0%,ATL (L),DAL,0.5,2021,Week 10
0.36,21.3%,0.0%,JAX (L),IND,0.5,2021,Week 10
0.34,21.4%,0.0%,WAS (W),TB,0.0,2021,Week 10
0.24,15.2%,0.0%,NYJ (L),BUF,0.0,2021,Week 10
1.16,82.2%,9.6%,TB (W),NYG,5.0,2021,Week 11
1.10,83.6%,26.4%,CLE (W),DET,1.0,2021,Week 11
1.06,74.5%,5.6%,NE (W),ATL,2.0,2021,Week 11
1.05,72.1%,0.7%,BUF (L),IND,5.0,2021,Week 11
1.02,70.2%,1.6%,LAC (W),PIT,3.0,2021,Week 11
1.01,71.8%,6.4%,SF (W),JAX,2.5,2021,Week 11
0.98,66.8%,0.2%,SEA (L),ARI,2.5,2021,Week 11
0.93,78.8%,41.9%,TEN (L),HOU,3.0,2021,Week 11
0.92,63.1%,1.6%,MIA (W),NYJ,1.0,2021,Week 11
0.91,62.2%,1.2%,CAR (L),WAS,1.0,2021,Week 11
0.87,59.0%,0.3%,PHI (W),NO,2.0,2021,Week 11
0.82,56.2%,0.2%,KC (W),DAL,3.5,2021,Week 11
0.81,55.0%,0.2%,CIN (W),LV,0.5,2021,Week 11
0.78,53.3%,0.5%,GB (L),MIN,3.0,2021,Week 11
0.76,52.8%,2.0%,BAL (W),CHI,1.5,2021,Week 11
0.71,47.2%,0.1%,CHI (L),BAL,0.5,2021,Week 11
0.69,46.7%,0.0%,MIN (W),GB,2.0,2021,Week 11
0.66,45.0%,0.4%,LV (L),CIN,0.5,2021,Week 11
0.64,43.8%,0.0%,DAL (L),KC,3.5,2021,Week 11
0.60,41.0%,0.2%,NO (L),PHI,2.0,2021,Week 11
0.56,37.8%,0.1%,WAS (W),CAR,0.0,2021,Week 11
0.55,36.9%,0.1%,NYJ (L),MIA,0.0,2021,Week 11
0.54,21.2%,0.0%,HOU (W),TEN,0.0,2021,Week 11
0.49,33.2%,0.2%,ARI (W),SEA,2.5,2021,Week 11
0.45,28.2%,0.0%,JAX (L),SF,0.5,2021,Week 11
0.45,29.8%,0.0%,PIT (L),LAC,0.0,2021,Week 11
0.41,27.9%,0.0%,IND (W),BUF,2.0,2021,Week 11
0.41,25.5%,0.1%,ATL (L),NE,0.5,2021,Week 11
0.37,16.4%,0.1%,DET (L),CLE,0.0,2021,Week 11
0.31,17.8%,0.1%,NYG (L),TB,0.0,2021,Week 11
1.17,70.4%,4.0%,BUF (W),NO,3.5,2021,Week 12
1.16,72.9%,11.4%,NE (W),TEN,1.5,2021,Week 12
1.11,73.6%,20.8%,DAL (L),LV,2.0,2021,Week 12
1.08,64.2%,2.3%,SF (W),MIN,2.5,2021,Week 12
1.05,62.4%,2.5%,CIN (W),PIT,0.5,2021,Week 12
0.99,65.0%,15.6%,PHI (L),NYG,2.0,2021,Week 12
0.97,58.2%,2.4%,TB (W),IND,5.0,2021,Week 12
0.95,59.2%,7.6%,BAL (W),CLE,2.0,2021,Week 12
0.94,57.6%,5.0%,HOU (L),NYJ,0.0,2021,Week 12
0.92,57.0%,5.9%,LAC (L),DEN,2.5,2021,Week 12
0.92,53.9%,0.1%,LAR (L),GB,2.5,2021,Week 12
0.87,52.3%,2.3%,CAR (L),MIA,0.5,2021,Week 12
0.86,52.2%,3.0%,ATL (W),JAX,0.5,2021,Week 12
0.86,54.4%,8.5%,CHI (W),DET,0.5,2021,Week 12
0.86,48.7%,0.4%,WAS (W),SEA,0.0,2021,Week 12
0.85,51.3%,3.8%,SEA (L),WAS,2.0,2021,Week 12
0.84,45.6%,0.7%,DET (L),CHI,0.0,2021,Week 12
0.84,47.8%,0.2%,JAX (L),ATL,0.5,2021,Week 12
0.83,47.7%,0.4%,MIA (W),CAR,1.0,2021,Week 12
0.78,46.1%,0.4%,GB (W),LAR,3.0,2021,Week 12
0.78,43.0%,0.1%,DEN (W),LAC,1.0,2021,Week 12
0.76,42.4%,0.5%,NYJ (W),HOU,0.0,2021,Week 12
0.75,40.8%,0.0%,CLE (L),BAL,1.0,2021,Week 12
0.73,41.8%,0.0%,IND (L),TB,2.5,2021,Week 12
0.71,35.0%,0.3%,NYG (W),PHI,0.0,2021,Week 12
0.65,37.6%,0.6%,PIT (L),CIN,0.0,2021,Week 12
0.62,35.8%,0.2%,MIN (L),SF,2.0,2021,Week 12
0.59,26.4%,0.1%,LV (W),DAL,0.5,2021,Week 12
0.54,27.1%,0.6%,TEN (L),NE,2.5,2021,Week 12
0.53,29.6%,0.1%,NO (L),BUF,1.5,2021,Week 12
1.17,86.1%,18.7%,LAR (W),JAX,1.5,2021,Week 13
1.10,79.8%,8.3%,TB (W),ATL,5.0,2021,Week 13
1.09,77.9%,5.5%,IND (W),HOU,1.5,2021,Week 13
1.06,77.5%,10.7%,KC (W),DEN,3.0,2021,Week 13
1.06,76.3%,6.9%,ARI (W),CHI,3.0,2021,Week 13
1.01,71.3%,1.6%,DAL (W),NO,2.5,2021,Week 13
0.97,71.2%,9.4%,MIA (W),NYG,1.0,2021,Week 13
0.93,72.2%,21.2%,MIN (L),DET,1.5,2021,Week 13
0.93,65.3%,0.9%,BAL (L),PIT,1.5,2021,Week 13
0.89,65.6%,8.5%,PHI (W),NYJ,1.0,2021,Week 13
0.84,58.8%,0.4%,BUF (L),NE,4.0,2021,Week 13
0.82,57.2%,0.6%,CIN (L),LAC,0.0,2021,Week 13
0.81,56.8%,0.3%,SF (L),SEA,2.5,2021,Week 13
0.76,54.8%,4.3%,LV (L),WAS,0.0,2021,Week 13
0.67,45.2%,0.2%,WAS (W),LV,0.0,2021,Week 13
0.61,43.2%,0.4%,SEA (W),SF,3.0,2021,Week 13
0.61,42.8%,0.9%,LAC (W),CIN,3.0,2021,Week 13
0.59,41.2%,0.1%,NE (W),BUF,2.0,2021,Week 13
0.53,34.4%,0.1%,NYJ (L),PHI,0.5,2021,Week 13
0.50,34.7%,0.0%,PIT (W),BAL,0.0,2021,Week 13
0.50,27.8%,0.2%,DET (W),MIN,0.0,2021,Week 13
0.45,28.8%,0.3%,NYG (L),MIA,0.0,2021,Week 13
0.41,28.7%,0.4%,NO (L),DAL,1.5,2021,Week 13
0.37,23.7%,0.1%,CHI (L),ARI,0.5,2021,Week 13
0.36,22.5%,0.0%,DEN (L),KC,1.0,2021,Week 13
0.34,22.1%,0.0%,HOU (L),IND,0.0,2021,Week 13
0.32,20.2%,0.1%,ATL (L),TB,0.5,2021,Week 13
0.26,13.9%,0.0%,JAX (L),LAR,0.5,2021,Week 13
1.10,83.7%,14.1%,DEN (W),DET,0.0,2021,Week 14
1.09,84.6%,19.9%,GB (W),CHI,3.5,2021,Week 14
1.06,78.0%,2.2%,KC (W),LV,2.5,2021,Week 14
1.01,77.3%,10.2%,SEA (W),HOU,2.0,2021,Week 14
0.99,77.7%,18.4%,TEN (W),JAX,1.5,2021,Week 14
0.97,77.4%,21.9%,LAC (W),NYG,2.5,2021,Week 14
0.95,69.7%,1.0%,DAL (W),WAS,2.5,2021,Week 14
0.88,67.1%,7.9%,NO (W),NYJ,0.5,2021,Week 14
0.86,62.9%,0.2%,TB (W),BUF,5.0,2021,Week 14
0.85,62.1%,0.6%,MIN (W),PIT,1.5,2021,Week 14
0.81,59.4%,0.3%,ARI (L),LAR,3.0,2021,Week 14
0.80,58.5%,0.2%,CLE (W),BAL,1.0,2021,Week 14
0.78,57.8%,0.8%,CAR (L),ATL,0.0,2021,Week 14
0.75,54.9%,0.7%,SF (W),CIN,2.5,2021,Week 14
0.62,45.1%,0.3%,CIN (L),SF,0.0,2021,Week 14
0.58,42.2%,0.1%,ATL (W),CAR,1.0,2021,Week 14
0.57,41.5%,0.3%,BAL (L),CLE,1.5,2021,Week 14
0.56,40.6%,0.1%,LAR (W),ARI,1.5,2021,Week 14
0.52,37.9%,0.4%,PIT (L),MIN,0.0,2021,Week 14
0.51,37.1%,0.0%,BUF (L),TB,4.5,2021,Week 14
0.49,32.9%,0.1%,NYJ (L),NO,0.5,2021,Week 14
0.42,30.3%,0.2%,WAS (L),DAL,0.0,2021,Week 14
0.40,22.6%,0.1%,NYG (L),LAC,0.0,2021,Week 14
0.38,22.3%,0.1%,JAX (L),TEN,0.5,2021,Week 14
0.35,22.7%,0.0%,HOU (L),SEA,0.0,2021,Week 14
0.31,22.0%,0.0%,LV (L),KC,0.0,2021,Week 14
0.27,15.4%,0.1%,CHI (L),GB,0.0,2021,Week 14
0.27,16.3%,0.1%,DET (L),DEN,0.0,2021,Week 14
1.13,84.5%,7.0%,BUF (W),CAR,3.5,2021,Week 15
1.09,81.1%,3.2%,TB (L),NO,5.0,2021,Week 15
1.08,85.0%,22.2%,ARI (L),DET,1.0,2021,Week 15
1.08,81.4%,8.7%,DAL (W),NYG,2.0,2021,Week 15
1.03,77.3%,4.7%,PHI (W),WAS,1.5,2021,Week 15
1.03,75.9%,1.4%,GB (W),BAL,3.5,2021,Week 15
1.00,73.8%,0.7%,LAR (W),SEA,1.0,2021,Week 15
1.00,79.7%,22.8%,MIA (W),NYJ,0.0,2021,Week 15
0.98,76.8%,15.6%,SF (W),ATL,2.5,2021,Week 15
0.97,72.4%,2.9%,MIN (W),CHI,1.0,2021,Week 15
0.93,69.1%,2.9%,JAX (L),HOU,0.0,2021,Week 15
0.83,61.3%,0.9%,KC (W),LAC,3.0,2021,Week 15
0.81,59.7%,0.8%,DEN (L),CIN,0.0,2021,Week 15
0.79,57.8%,0.4%,LV (W),CLE,0.0,2021,Week 15
0.72,53.2%,0.2%,IND (W),NE,2.0,2021,Week 15
0.70,51.3%,0.4%,PIT (W),TEN,0.0,2021,Week 15
0.66,48.7%,0.5%,TEN (L),PIT,1.5,2021,Week 15
0.63,46.8%,0.6%,NE (L),IND,2.0,2021,Week 15
0.57,42.2%,1.2%,CLE (L),LV,0.5,2021,Week 15
0.55,40.3%,0.9%,CIN (W),DEN,0.0,2021,Week 15
0.53,38.7%,0.2%,LAC (L),KC,2.5,2021,Week 15
0.43,30.9%,0.6%,HOU (W),JAX,0.0,2021,Week 15
0.39,27.6%,0.2%,CHI (L),MIN,0.5,2021,Week 15
0.38,23.2%,0.1%,ATL (L),SF,0.5,2021,Week 15
0.36,20.3%,0.1%,NYJ (L),MIA,0.0,2021,Week 15
0.36,26.2%,0.0%,SEA (L),LAR,2.5,2021,Week 15
0.33,24.1%,0.1%,BAL (L),GB,1.0,2021,Week 15
0.32,22.7%,0.4%,WAS (L),PHI,0.0,2021,Week 15
0.28,18.6%,0.1%,NYG (L),DAL,0.0,2021,Week 15
0.27,15.0%,0.1%,DET (W),ARI,0.0,2021,Week 15
0.27,18.9%,0.0%,NO (W),TB,1.0,2021,Week 15
0.23,15.5%,0.0%,CAR (L),BUF,0.0,2021,Week 15
1.13,80.4%,3.5%,TB (W),CAR,4.5,2021,Week 16
1.10,78.9%,3.7%,DAL (W),WAS,1.5,2021,Week 16
1.08,77.4%,3.7%,KC (W),PIT,2.0,2021,Week 16
1.08,81.7%,20.1%,PHI (W),NYG,1.0,2021,Week 16
1.07,77.2%,6.0%,GB (W),CLE,3.5,2021,Week 16
1.06,84.1%,32.8%,LAC (L),HOU,1.5,2021,Week 16
1.06,74.7%,1.2%,CIN (W),BAL,0.0,2021,Week 16
1.05,76.6%,8.5%,ATL (W),DET,0.0,2021,Week 16
1.02,73.6%,5.8%,SEA (L),CHI,1.5,2021,Week 16
0.90,63.6%,0.5%,SF (L),TEN,2.5,2021,Week 16
0.89,61.0%,0.2%,MIA (W),NO,0.0,2021,Week 16
0.87,61.5%,0.8%,LAR (W),MIN,1.5,2021,Week 16
0.83,58.6%,0.9%,ARI (L),IND,1.0,2021,Week 16
0.78,55.2%,1.4%,NYJ (W),JAX,0.0,2021,Week 16
0.75,52.7%,0.2%,NE (L),BUF,2.5,2021,Week 16
0.72,50.0%,0.1%,DEN (L),LV,0.0,2021,Week 16
0.70,50.0%,1.9%,LV (W),DEN,0.0,2021,Week 16
0.67,47.3%,0.3%,BUF (W),NE,5.0,2021,Week 16
0.64,44.8%,0.8%,JAX (L),NYJ,0.0,2021,Week 16
0.59,41.4%,0.1%,IND (W),ARI,3.0,2021,Week 16
0.55,38.5%,0.1%,MIN (L),LAR,1.5,2021,Week 16
0.53,39.0%,4.8%,NO (L),MIA,2.0,2021,Week 16
0.52,36.4%,0.4%,TEN (W),SF,2.0,2021,Week 16
0.40,26.4%,0.1%,CHI (W),SEA,1.5,2021,Week 16
0.37,23.4%,0.3%,DET (L),ATL,0.0,2021,Week 16
0.36,25.3%,1.4%,BAL (L),CIN,1.0,2021,Week 16
0.35,15.9%,0.1%,HOU (W),LAC,0.0,2021,Week 16
0.35,22.8%,0.0%,CLE (L),GB,1.0,2021,Week 16
0.34,18.3%,0.2%,NYG (L),PHI,0.0,2021,Week 16
0.33,22.6%,0.0%,PIT (L),KC,0.0,2021,Week 16
0.31,21.1%,0.1%,WAS (L),DAL,0.0,2021,Week 16
0.29,19.6%,0.0%,CAR (L),TB,0.0,2021,Week 16
1.14,86.6%,4.6%,BUF (W),ATL,5.0,2021,Week 17
1.13,86.7%,6.5%,TB (W),NYJ,3.5,2021,Week 17
1.11,88.3%,23.4%,NE (W),JAX,3.0,2021,Week 17
1.10,83.8%,3.7%,GB (W),MIN,0.5,2021,Week 17
1.05,82.9%,15.9%,SF (W),HOU,0.0,2021,Week 17
1.03,77.6%,0.9%,IND (L),LV,5.0,2021,Week 17
0.98,74.8%,3.7%,LAC (W),DEN,1.0,2021,Week 17
0.97,77.6%,15.8%,SEA (W),DET,0.0,2021,Week 17
0.96,72.6%,0.4%,LAR (W),BAL,2.0,2021,Week 17
0.93,72.0%,6.6%,CHI (W),NYG,0.0,2021,Week 17
0.92,69.4%,0.3%,DAL (L),ARI,3.0,2021,Week 17
0.92,71.4%,7.7%,NO (W),CAR,2.0,2021,Week 17
0.90,68.4%,1.5%,PHI (W),WAS,0.0,2021,Week 17
0.82,62.9%,2.0%,KC (L),CIN,4.0,2021,Week 17
0.78,59.6%,2.5%,TEN (W),MIA,4.0,2021,Week 17
0.69,51.8%,0.6%,PIT (W),CLE,0.0,2021,Week 17
0.64,48.2%,0.6%,CLE (L),PIT,0.0,2021,Week 17
0.55,40.4%,0.2%,MIA (L),TEN,0.0,2021,Week 17
0.50,37.1%,0.1%,CIN (W),KC,1.5,2021,Week 17
0.42,31.6%,0.8%,WAS (L),PHI,3.0,2021,Week 17
0.41,28.6%,0.2%,CAR (L),NO,0.0,2021,Week 17
0.41,30.6%,0.1%,ARI (W),DAL,3.0,2021,Week 17
0.39,28.0%,0.5%,NYG (L),CHI,0.0,2021,Week 17
0.36,27.4%,0.2%,BAL (L),LAR,2.5,2021,Week 17
0.35,22.4%,0.1%,DET (L),SEA,0.0,2021,Week 17
0.35,25.2%,0.1%,DEN (L),LAC,0.0,2021,Week 17
0.30,22.4%,0.7%,LV (W),IND,0.0,2021,Week 17
0.27,17.1%,0.1%,HOU (L),SF,0.0,2021,Week 17
0.22,16.2%,0.1%,MIN (L),GB,1.0,2021,Week 17
0.21,11.7%,0.1%,JAX (L),NE,0.0,2021,Week 17
0.19,13.3%,0.1%,NYJ (L),TB,0.0,2021,Week 17
0.19,13.4%,0.2%,ATL (L),BUF,0.0,2021,Week 17
1.27,88.4%,5.7%,BUF (W),NYJ,0.0,2021,Week 18
1.24,87.4%,9.8%,IND (L),JAX,0.0,2021,Week 18
1.17,82.4%,8.1%,KC (W),DEN,0.0,2021,Week 18
1.15,79.9%,2.9%,TB (W),CAR,0.0,2021,Week 18
1.12,82.0%,18.2%,TEN (W),HOU,0.0,2021,Week 18
1.01,69.7%,1.7%,CLE (W),CIN,0.0,2021,Week 18
1.00,69.3%,1.2%,DAL (W),PHI,0.0,2021,Week 18
1.00,69.4%,1.7%,NE (L),MIA,0.0,2021,Week 18
0.98,68.3%,2.3%,ARI (L),SEA,0.0,2021,Week 18
0.94,65.8%,4.1%,NO (W),ATL,0.0,2021,Week 18
0.93,69.0%,15.9%,WAS (W),NYG,0.0,2021,Week 18
0.89,61.1%,1.4%,LAC (L),LV,0.0,2021,Week 18
0.88,60.4%,0.6%,LAR (L),SF,0.0,2021,Week 18
0.87,62.7%,8.5%,GB (L),DET,0.0,2021,Week 18
0.86,61.7%,7.3%,MIN (W),CHI,0.0,2021,Week 18
0.84,59.1%,3.8%,BAL (L),PIT,0.0,2021,Week 18
0.61,40.9%,0.4%,PIT (W),BAL,0.0,2021,Week 18
0.59,38.3%,0.3%,CHI (L),MIN,0.0,2021,Week 18
0.58,37.3%,0.4%,DET (W),GB,0.0,2021,Week 18
0.58,39.6%,0.1%,SF (W),LAR,0.0,2021,Week 18
0.57,38.9%,1.1%,LV (W),LAC,0.0,2021,Week 18
0.52,31.0%,1.4%,NYG (L),WAS,0.0,2021,Week 18
0.52,34.2%,0.4%,ATL (L),NO,0.0,2021,Week 18
0.47,31.7%,0.2%,SEA (W),ARI,0.0,2021,Week 18
0.45,30.6%,0.3%,MIA (W),NE,0.0,2021,Week 18
0.45,30.7%,0.2%,PHI (L),DAL,0.0,2021,Week 18
0.44,30.3%,1.1%,CIN (L),CLE,0.0,2021,Week 18
0.33,18.0%,0.3%,HOU (L),TEN,0.0,2021,Week 18
0.30,20.1%,0.2%,CAR (L),TB,0.0,2021,Week 18
0.28,17.6%,0.1%,DEN (L),KC,0.0,2021,Week 18
0.21,12.6%,0.2%,JAX (W),IND,0.0,2021,Week 18
0.18,11.6%,0.2%,NYJ (L),BUF,0.0,2021,Week 18
1.11,73.5%,8.0%,CIN (L),PIT,2.5,2022,Week 1
1.07,71.3%,8.7%,SF (L),CHI,2.5,2022,Week 1
1.06,68.2%,1.7%,KC (W),ARI,3.0,2022,Week 1
1.05,68.5%,4.4%,PHI (W),DET,2.5,2022,Week 1
1.02,71.6%,16.5%,IND (tie),HOU,2.5,2022,Week 1
1.02,69.7%,12.0%,DEN (L),SEA,2.5,2022,Week 1
1.02,66.9%,5.2%,NO (W),ATL,1.0,2022,Week 1
1.00,70.9%,18.3%,BAL (W),NYJ,2.5,2022,Week 1
0.99,68.2%,13.4%,TEN (L),NYG,1.5,2022,Week 1
0.98,63.0%,0.6%,LAC (W),LV,3.0,2022,Week 1
0.92,59.0%,1.2%,MIA (W),NE,1.5,2022,Week 1
0.91,59.1%,2.6%,WAS (W),JAX,0.5,2022,Week 1
0.85,54.6%,0.5%,TB (W),DAL,4.0,2022,Week 1
0.85,54.2%,0.2%,MIN (W),GB,2.0,2022,Week 1
0.84,54.0%,1.4%,BUF (W),LAR,5.0,2022,Week 1
0.82,52.8%,1.4%,CAR (L),CLE,0.5,2022,Week 1
0.75,47.2%,0.3%,CLE (W),CAR,2.0,2022,Week 1
0.72,46.0%,0.9%,LAR (L),BUF,3.0,2022,Week 1
0.71,45.8%,0.6%,GB (L),MIN,4.0,2022,Week 1
0.71,45.4%,0.2%,DAL (L),TB,3.0,2022,Week 1
0.66,40.9%,0.5%,JAX (L),WAS,0.5,2022,Week 1
0.65,41.0%,0.2%,NE (L),MIA,1.5,2022,Week 1
0.58,37.0%,0.2%,LV (L),LAC,1.5,2022,Week 1
0.58,31.8%,0.1%,NYG (W),TEN,0.5,2022,Week 1
0.57,29.1%,0.2%,NYJ (L),BAL,0.5,2022,Week 1
0.55,33.1%,0.2%,ATL (L),NO,0.0,2022,Week 1
0.55,30.3%,0.1%,SEA (W),DEN,0.5,2022,Week 1
0.54,28.4%,0.0%,HOU (tie),IND,0.0,2022,Week 1
0.52,31.5%,0.1%,DET (L),PHI,0.5,2022,Week 1
0.51,31.8%,0.0%,ARI (L),KC,1.5,2022,Week 1
0.50,28.7%,0.1%,CHI (W),SF,0.5,2022,Week 1
0.46,26.5%,0.2%,PIT (W),CIN,0.5,2022,Week 1
1.09,77.1%,3.6%,SF (W),SEA,2.0,2022,Week 2
1.09,78.2%,7.8%,GB (W),CHI,3.5,2022,Week 2
1.09,80.8%,17.2%,DEN (W),HOU,2.0,2022,Week 2
1.08,77.3%,7.5%,BUF (W),TEN,5.0,2022,Week 2
1.01,79.3%,28.1%,LAR (W),ATL,3.0,2022,Week 2
0.99,72.8%,12.1%,CIN (L),DAL,2.0,2022,Week 2
0.99,69.1%,1.2%,LV (L),ARI,1.0,2022,Week 2
0.92,69.0%,13.2%,CLE (L),NYJ,1.5,2022,Week 2
0.91,63.7%,1.2%,KC (W),LAC,3.5,2022,Week 2
0.89,62.1%,0.7%,BAL (L),MIA,2.5,2022,Week 2
0.85,59.9%,1.8%,IND (L),JAX,2.0,2022,Week 2
0.83,57.9%,0.6%,NE (W),PIT,1.0,2022,Week 2
0.82,57.4%,0.7%,TB (W),NO,4.0,2022,Week 2
0.82,56.9%,0.2%,PHI (W),MIN,3.0,2022,Week 2
0.75,51.9%,0.4%,WAS (L),DET,0.5,2022,Week 2
0.74,51.6%,0.3%,CAR (L),NYG,0.5,2022,Week 2
0.69,48.4%,0.7%,NYG (W),CAR,1.0,2022,Week 2
0.69,48.1%,0.8%,DET (W),WAS,0.5,2022,Week 2
0.62,43.1%,0.3%,MIN (L),PHI,3.0,2022,Week 2
0.61,42.6%,0.1%,NO (L),TB,1.5,2022,Week 2
0.60,42.1%,0.8%,PIT (L),NE,0.5,2022,Week 2
0.58,40.1%,0.1%,JAX (W),IND,0.5,2022,Week 2
0.55,37.9%,0.1%,MIA (W),BAL,2.0,2022,Week 2
0.53,36.3%,0.1%,LAC (L),KC,3.0,2022,Week 2
0.51,31.0%,0.1%,NYJ (W),CLE,0.0,2022,Week 2
0.45,30.9%,0.1%,ARI (W),LV,1.0,2022,Week 2
0.45,27.2%,0.1%,DAL (W),CIN,2.0,2022,Week 2
0.42,20.7%,0.0%,ATL (L),LAR,0.0,2022,Week 2
0.36,22.7%,0.0%,TEN (L),BUF,1.5,2022,Week 2
0.35,19.2%,0.0%,HOU (L),DEN,0.0,2022,Week 2
0.35,21.8%,0.0%,CHI (L),GB,0.5,2022,Week 2
0.34,22.9%,0.1%,SEA (L),SF,0.5,2022,Week 2
1.12,70.6%,9.4%,MIN (W),DET,2.5,2022,Week 3
1.09,64.7%,1.9%,CLE (W),PIT,1.0,2022,Week 3
1.08,64.6%,2.2%,BUF (L),MIA,5.0,2022,Week 3
1.06,68.9%,13.3%,PHI (W),WAS,3.0,2022,Week 3
1.06,69.5%,14.7%,LAC (L),JAX,2.5,2022,Week 3
1.04,69.4%,17.9%,CIN (W),NYJ,1.5,2022,Week 3
1.03,61.2%,1.1%,LAR (W),ARI,3.0,2022,Week 3
1.01,60.5%,2.6%,CHI (W),HOU,0.0,2022,Week 3
0.94,56.4%,2.0%,BAL (W),NE,2.5,2022,Week 3
0.93,55.2%,0.8%,NO (L),CAR,1.5,2022,Week 3
0.91,54.0%,0.9%,LV (L),TEN,1.0,2022,Week 3
0.90,66.0%,27.7%,KC (L),IND,3.5,2022,Week 3
0.90,53.1%,0.6%,NYG (L),DAL,1.0,2022,Week 3
0.89,52.8%,0.4%,TB (L),GB,4.5,2022,Week 3
0.87,51.5%,0.6%,SF (L),DEN,2.5,2022,Week 3
0.85,50.9%,1.5%,SEA (L),ATL,0.0,2022,Week 3
0.84,49.1%,0.4%,ATL (W),SEA,0.0,2022,Week 3
0.83,48.5%,0.1%,DEN (W),SF,2.0,2022,Week 3
0.80,47.2%,0.1%,GB (W),TB,4.0,2022,Week 3
0.80,46.9%,0.4%,DAL (W),NYG,2.0,2022,Week 3
0.80,34.0%,0.0%,IND (W),KC,2.0,2022,Week 3
