EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Date,Team Division,Opponent Division,Divisional Matchup?,Away Team
0.86,0.544,0.085,CHI,DET,0.5,2021,12,NFC North,NFC North,1,1
0.86,0.48700000000000004,0.004,WAS,SEA,0.0,2021,12,NFC East,NFC West,0,0
0.85,0.513,0.038,SEA,WAS,2.0,2021,12,NFC West,NFC East,0,1
0.84,0.456,0.006999999999999999,DET,CHI,0.0,2021,12,NFC North,NFC North,1,0
0.84,0.478,0.002,JAX,ATL,0.5,2021,12,AFC South,NFC South,0,0
0.83,0.47700000000000004,0.004,MIA,CAR,1.0,2021,12,AFC East,NFC South,0,0
0.78,0.461,0.004,GB,LAR,3.0,2021,12,NFC North,NFC West,0,0
0.78,0.43,0.001,DEN,LAC,1.0,2021,12,AFC West,AFC West,1,0
0.76,0.424,0.005,NYJ,HOU,0.0,2021,12,AFC East,AFC South,0,1
0.75,0.408,0.0,CLE,BAL,1.0,2021,12,AFC North,AFC North,1,1
0.73,0.418,0.0,IND,TB,2.5,2021,12,AFC South,NFC South,0,0
0.71,0.35,0.003,NYG,PHI,0.0,2021,12,NFC East,NFC East,1,0
0.65,0.376,0.006,PIT,CIN,0.0,2021,12,AFC North,AFC North,1,1
0.62,0.358,0.002,MIN,SF,2.0,2021,12,NFC North,NFC West,0,1
0.59,0.264,0.001,LV,DAL,0.5,2021,12,AFC West,NFC East,0,1
0.54,0.271,0.006,TEN,NE,2.5,2021,12,AFC South,AFC East,0,1
0.53,0.29600000000000004,0.001,NO,BUF,1.5,2021,12,NFC South,AFC East,0,0
1.17,0.861,0.187,LAR,JAX,1.5,2021,13,NFC West,AFC South,0,0
1.1,0.7979999999999999,0.083,TB,ATL,5.0,2021,13,NFC South,NFC South,1,1
1.09,0.779,0.055,IND,HOU,1.5,2021,13,AFC South,AFC South,1,1
1.06,0.775,0.107,KC,DEN,3.0,2021,13,AFC West,AFC West,1,0
1.06,0.763,0.069,ARI,CHI,3.0,2021,13,NFC West,NFC North,0,1
1.01,0.713,0.016,DAL,NO,2.5,2021,13,NFC East,NFC South,0,1
0.97,0.7120000000000001,0.094,MIA,NYG,1.0,2021,13,AFC East,NFC East,0,0
0.93,0.722,0.212,MIN,DET,1.5,2021,13,NFC North,NFC North,1,1
0.93,0.653,0.009000000000000001,BAL,PIT,1.5,2021,13,AFC North,AFC North,1,1
0.89,0.6559999999999999,0.085,PHI,NYJ,1.0,2021,13,NFC East,AFC East,0,1
0.84,0.588,0.004,BUF,NE,4.0,2021,13,AFC East,AFC East,1,0
0.82,0.5720000000000001,0.006,CIN,LAC,0.0,2021,13,AFC North,AFC West,0,0
0.81,0.568,0.003,SF,SEA,2.5,2021,13,NFC West,NFC West,1,1
0.76,0.5479999999999999,0.043,LV,WAS,0.0,2021,13,AFC West,NFC East,0,0
0.67,0.452,0.002,WAS,LV,0.0,2021,13,NFC East,AFC West,0,1
0.61,0.43200000000000005,0.004,SEA,SF,3.0,2021,13,NFC West,NFC West,1,0
0.61,0.428,0.009000000000000001,LAC,CIN,3.0,2021,13,AFC West,AFC North,0,1
0.59,0.41200000000000003,0.001,NE,BUF,2.0,2021,13,AFC East,AFC East,1,1
0.53,0.344,0.001,NYJ,PHI,0.5,2021,13,AFC East,NFC East,0,0
0.5,0.34700000000000003,0.0,PIT,BAL,0.0,2021,13,AFC North,AFC North,1,0
0.5,0.278,0.002,DET,MIN,0.0,2021,13,NFC North,NFC North,1,0
0.45,0.28800000000000003,0.003,NYG,MIA,0.0,2021,13,NFC East,AFC East,0,1
0.41,0.287,0.004,NO,DAL,1.5,2021,13,NFC South,NFC East,0,0
0.37,0.237,0.001,CHI,ARI,0.5,2021,13,NFC North,NFC West,0,0
0.36,0.225,0.0,DEN,KC,1.0,2021,13,AFC West,AFC West,1,1
0.34,0.221,0.0,HOU,IND,0.0,2021,13,AFC South,AFC South,1,0
0.32,0.20199999999999999,0.001,ATL,TB,0.5,2021,13,NFC South,NFC South,1,0
0.26,0.139,0.0,JAX,LAR,0.5,2021,13,AFC South,NFC West,0,1
1.1,0.8370000000000001,0.141,DEN,DET,0.0,2021,14,AFC West,NFC North,0,0
1.09,0.846,0.19899999999999998,GB,CHI,3.5,2021,14,NFC North,NFC North,1,0
1.06,0.78,0.022000000000000002,KC,LV,2.5,2021,14,AFC West,AFC West,1,0
1.01,0.773,0.102,SEA,HOU,2.0,2021,14,NFC West,AFC South,0,1
0.99,0.777,0.184,TEN,JAX,1.5,2021,14,AFC South,AFC South,1,0
0.97,0.774,0.21899999999999997,LAC,NYG,2.5,2021,14,AFC West,NFC East,0,0
0.95,0.6970000000000001,0.01,DAL,WAS,2.5,2021,14,NFC East,NFC East,1,1
0.88,0.6709999999999999,0.079,NO,NYJ,0.5,2021,14,NFC South,AFC East,0,1
0.86,0.629,0.002,TB,BUF,5.0,2021,14,NFC South,AFC East,0,0
0.85,0.621,0.006,MIN,PIT,1.5,2021,14,NFC North,AFC North,0,0
0.81,0.594,0.003,ARI,LAR,3.0,2021,14,NFC West,NFC West,1,0
0.8,0.585,0.002,CLE,BAL,1.0,2021,14,AFC North,AFC North,1,0
0.78,0.578,0.008,CAR,ATL,0.0,2021,14,NFC South,NFC South,1,0
0.75,0.5489999999999999,0.006999999999999999,SF,CIN,2.5,2021,14,NFC West,AFC North,0,1
0.62,0.451,0.003,CIN,SF,0.0,2021,14,AFC North,NFC West,0,0
0.58,0.42200000000000004,0.001,ATL,CAR,1.0,2021,14,NFC South,NFC South,1,1
0.57,0.415,0.003,BAL,CLE,1.5,2021,14,AFC North,AFC North,1,1
0.56,0.406,0.001,LAR,ARI,1.5,2021,14,NFC West,NFC West,1,1
0.52,0.379,0.004,PIT,MIN,0.0,2021,14,AFC North,NFC North,0,1
0.51,0.371,0.0,BUF,TB,4.5,2021,14,AFC East,NFC South,0,1
0.49,0.32899999999999996,0.001,NYJ,NO,0.5,2021,14,AFC East,NFC South,0,0
0.42,0.303,0.002,WAS,DAL,0.0,2021,14,NFC East,NFC East,1,0
0.4,0.226,0.001,NYG,LAC,0.0,2021,14,NFC East,AFC West,0,1
0.38,0.223,0.001,JAX,TEN,0.5,2021,14,AFC South,AFC South,1,1
0.35,0.22699999999999998,0.0,HOU,SEA,0.0,2021,14,AFC South,NFC West,0,0
0.31,0.22,0.0,LV,KC,0.0,2021,14,AFC West,AFC West,1,1
0.27,0.154,0.001,CHI,GB,0.0,2021,14,NFC North,NFC North,1,1
0.27,0.163,0.001,DET,DEN,0.0,2021,14,NFC North,AFC West,0,1
1.13,0.845,0.07,BUF,CAR,3.5,2021,15,AFC East,NFC South,0,0
1.09,0.8109999999999999,0.032,TB,NO,5.0,2021,15,NFC South,NFC South,1,0
1.08,0.85,0.222,ARI,DET,1.0,2021,15,NFC West,NFC North,0,1
1.08,0.8140000000000001,0.087,DAL,NYG,2.0,2021,15,NFC East,NFC East,1,1
1.03,0.773,0.047,PHI,WAS,1.5,2021,15,NFC East,NFC East,1,0
1.03,0.759,0.013999999999999999,GB,BAL,3.5,2021,15,NFC North,AFC North,0,1
1.0,0.738,0.006999999999999999,LAR,SEA,1.0,2021,15,NFC West,NFC West,1,0
1.0,0.797,0.228,MIA,NYJ,0.0,2021,15,AFC East,AFC East,1,0
0.98,0.768,0.156,SF,ATL,2.5,2021,15,NFC West,NFC South,0,0
0.97,0.7240000000000001,0.028999999999999998,MIN,CHI,1.0,2021,15,NFC North,NFC North,1,1
0.93,0.691,0.028999999999999998,JAX,HOU,0.0,2021,15,AFC South,AFC South,1,0
0.83,0.613,0.009000000000000001,KC,LAC,3.0,2021,15,AFC West,AFC West,1,1
0.81,0.597,0.008,DEN,CIN,0.0,2021,15,AFC West,AFC North,0,0
0.79,0.578,0.004,LV,CLE,0.0,2021,15,AFC West,AFC North,0,1
0.72,0.532,0.002,IND,NE,2.0,2021,15,AFC South,AFC East,0,0
0.7,0.513,0.004,PIT,TEN,0.0,2021,15,AFC North,AFC South,0,0
0.66,0.48700000000000004,0.005,TEN,PIT,1.5,2021,15,AFC South,AFC North,0,1
0.63,0.46799999999999997,0.006,NE,IND,2.0,2021,15,AFC East,AFC South,0,1
0.57,0.42200000000000004,0.012,CLE,LV,0.5,2021,15,AFC North,AFC West,0,0
0.55,0.40299999999999997,0.009000000000000001,CIN,DEN,0.0,2021,15,AFC North,AFC West,0,1
0.53,0.387,0.002,LAC,KC,2.5,2021,15,AFC West,AFC West,1,0
0.43,0.309,0.006,HOU,JAX,0.0,2021,15,AFC South,AFC South,1,1
0.39,0.276,0.002,CHI,MIN,0.5,2021,15,NFC North,NFC North,1,0
0.38,0.23199999999999998,0.001,ATL,SF,0.5,2021,15,NFC South,NFC West,0,1
0.36,0.203,0.001,NYJ,MIA,0.0,2021,15,AFC East,AFC East,1,1
0.36,0.262,0.0,SEA,LAR,2.5,2021,15,NFC West,NFC West,1,1
0.33,0.24100000000000002,0.001,BAL,GB,1.0,2021,15,AFC North,NFC North,0,0
0.32,0.22699999999999998,0.004,WAS,PHI,0.0,2021,15,NFC East,NFC East,1,1
0.28,0.18600000000000003,0.001,NYG,DAL,0.0,2021,15,NFC East,NFC East,1,0
0.27,0.15,0.001,DET,ARI,0.0,2021,15,NFC North,NFC West,0,0
0.27,0.18899999999999997,0.0,NO,TB,1.0,2021,15,NFC South,NFC South,1,1
0.23,0.155,0.0,CAR,BUF,0.0,2021,15,NFC South,AFC East,0,1
1.13,0.804,0.035,TB,CAR,4.5,2021,16,NFC South,NFC South,1,1
1.1,0.789,0.037000000000000005,DAL,WAS,1.5,2021,16,NFC East,NFC East,1,0
1.08,0.774,0.037000000000000005,KC,PIT,2.0,2021,16,AFC West,AFC North,0,0
1.08,0.8170000000000001,0.201,PHI,NYG,1.0,2021,16,NFC East,NFC East,1,0
1.07,0.772,0.06,GB,CLE,3.5,2021,16,NFC North,AFC North,0,0
1.06,0.841,0.32799999999999996,LAC,HOU,1.5,2021,16,AFC West,AFC South,0,1
1.06,0.747,0.012,CIN,BAL,0.0,2021,16,AFC North,AFC North,1,0
1.05,0.7659999999999999,0.085,ATL,DET,0.0,2021,16,NFC South,NFC North,0,0
1.02,0.736,0.057999999999999996,SEA,CHI,1.5,2021,16,NFC West,NFC North,0,0
0.9,0.636,0.005,SF,TEN,2.5,2021,16,NFC West,AFC South,0,1
0.89,0.61,0.002,MIA,NO,0.0,2021,16,AFC East,NFC South,0,1
0.87,0.615,0.008,LAR,MIN,1.5,2021,16,NFC West,NFC North,0,1
0.83,0.586,0.009000000000000001,ARI,IND,1.0,2021,16,NFC West,AFC South,0,0
0.78,0.552,0.013999999999999999,NYJ,JAX,0.0,2021,16,AFC East,AFC South,0,0
0.75,0.527,0.002,NE,BUF,2.5,2021,16,AFC East,AFC East,1,0
0.72,0.5,0.001,DEN,LV,0.0,2021,16,AFC West,AFC West,1,1
0.7,0.5,0.019,LV,DEN,0.0,2021,16,AFC West,AFC West,1,0
0.67,0.473,0.003,BUF,NE,5.0,2021,16,AFC East,AFC East,1,1
0.64,0.44799999999999995,0.008,JAX,NYJ,0.0,2021,16,AFC South,AFC East,0,1
0.59,0.414,0.001,IND,ARI,3.0,2021,16,AFC South,NFC West,0,1
0.55,0.385,0.001,MIN,LAR,1.5,2021,16,NFC North,NFC West,0,0
0.53,0.39,0.048,NO,MIA,2.0,2021,16,NFC South,AFC East,0,0
0.52,0.364,0.004,TEN,SF,2.0,2021,16,AFC South,NFC West,0,0
0.4,0.264,0.001,CHI,SEA,1.5,2021,16,NFC North,NFC West,0,1
0.37,0.23399999999999999,0.003,DET,ATL,0.0,2021,16,NFC North,NFC South,0,1
0.36,0.253,0.013999999999999999,BAL,CIN,1.0,2021,16,AFC North,AFC North,1,1
0.35,0.159,0.001,HOU,LAC,0.0,2021,16,AFC South,AFC West,0,0
0.35,0.228,0.0,CLE,GB,1.0,2021,16,AFC North,NFC North,0,1
0.34,0.183,0.002,NYG,PHI,0.0,2021,16,NFC East,NFC East,1,1
0.33,0.226,0.0,PIT,KC,0.0,2021,16,AFC North,AFC West,0,1
0.31,0.21100000000000002,0.001,WAS,DAL,0.0,2021,16,NFC East,NFC East,1,1
0.29,0.196,0.0,CAR,TB,0.0,2021,16,NFC South,NFC South,1,0
1.14,0.866,0.046,BUF,ATL,5.0,2021,17,AFC East,NFC South,0,0
1.13,0.867,0.065,TB,NYJ,3.5,2021,17,NFC South,AFC East,0,1
1.11,0.883,0.23399999999999999,NE,JAX,3.0,2021,17,AFC East,AFC South,0,0
1.1,0.838,0.037000000000000005,GB,MIN,0.5,2021,17,NFC North,NFC North,1,0
1.05,0.8290000000000001,0.159,SF,HOU,0.0,2021,17,NFC West,AFC South,0,0
1.03,0.7759999999999999,0.009000000000000001,IND,LV,5.0,2021,17,AFC South,AFC West,0,0
0.98,0.748,0.037000000000000005,LAC,DEN,1.0,2021,17,AFC West,AFC West,1,0
0.97,0.7759999999999999,0.158,SEA,DET,0.0,2021,17,NFC West,NFC North,0,0
0.96,0.726,0.004,LAR,BAL,2.0,2021,17,NFC West,AFC North,0,1
0.93,0.72,0.066,CHI,NYG,0.0,2021,17,NFC North,NFC East,0,0
0.92,0.6940000000000001,0.003,DAL,ARI,3.0,2021,17,NFC East,NFC West,0,0
0.92,0.7140000000000001,0.077,NO,CAR,2.0,2021,17,NFC South,NFC South,1,0
0.9,0.684,0.015,PHI,WAS,0.0,2021,17,NFC East,NFC East,1,1
0.82,0.629,0.02,KC,CIN,4.0,2021,17,AFC West,AFC North,0,1
0.78,0.596,0.025,TEN,MIA,4.0,2021,17,AFC South,AFC East,0,0
0.69,0.518,0.006,PIT,CLE,0.0,2021,17,AFC North,AFC North,1,0
0.64,0.48200000000000004,0.006,CLE,PIT,0.0,2021,17,AFC North,AFC North,1,1
0.55,0.40399999999999997,0.002,MIA,TEN,0.0,2021,17,AFC East,AFC South,0,1
0.5,0.371,0.001,CIN,KC,1.5,2021,17,AFC North,AFC West,0,0
0.42,0.316,0.008,WAS,PHI,3.0,2021,17,NFC East,NFC East,1,0
0.41,0.28600000000000003,0.002,CAR,NO,0.0,2021,17,NFC South,NFC South,1,1
0.41,0.306,0.001,ARI,DAL,3.0,2021,17,NFC West,NFC East,0,1
0.39,0.28,0.005,NYG,CHI,0.0,2021,17,NFC East,NFC North,0,1
0.36,0.27399999999999997,0.002,BAL,LAR,2.5,2021,17,AFC North,NFC West,0,0
0.35,0.22399999999999998,0.001,DET,SEA,0.0,2021,17,NFC North,NFC West,0,1
0.35,0.252,0.001,DEN,LAC,0.0,2021,17,AFC West,AFC West,1,1
0.3,0.22399999999999998,0.006999999999999999,LV,IND,0.0,2021,17,AFC West,AFC South,0,1
0.27,0.171,0.001,HOU,SF,0.0,2021,17,AFC South,NFC West,0,1
0.22,0.162,0.001,MIN,GB,1.0,2021,17,NFC North,NFC North,1,1
0.21,0.11699999999999999,0.001,JAX,NE,0.0,2021,17,AFC South,AFC East,0,1
0.19,0.133,0.001,NYJ,TB,0.0,2021,17,AFC East,NFC South,0,0
0.19,0.134,0.002,ATL,BUF,0.0,2021,17,NFC South,AFC East,0,1
1.27,0.884,0.057,BUF,NYJ,0.0,2021,18,AFC East,AFC East,1,0
1.24,0.8740000000000001,0.098,IND,JAX,0.0,2021,18,AFC South,AFC South,1,1
1.17,0.8240000000000001,0.081,KC,DEN,0.0,2021,18,AFC West,AFC West,1,1
1.15,0.799,0.028999999999999998,TB,CAR,0.0,2021,18,NFC South,NFC South,1,0
1.12,0.82,0.182,TEN,HOU,0.0,2021,18,AFC South,AFC South,1,1
1.01,0.6970000000000001,0.017,CLE,CIN,0.0,2021,18,AFC North,AFC North,1,0
1.0,0.693,0.012,DAL,PHI,0.0,2021,18,NFC East,NFC East,1,1
1.0,0.6940000000000001,0.017,NE,MIA,0.0,2021,18,AFC East,AFC East,1,1
0.98,0.6829999999999999,0.023,ARI,SEA,0.0,2021,18,NFC West,NFC West,1,0
0.94,0.6579999999999999,0.040999999999999995,NO,ATL,0.0,2021,18,NFC South,NFC South,1,1
0.93,0.69,0.159,WAS,NYG,0.0,2021,18,NFC East,NFC East,1,1
0.89,0.611,0.013999999999999999,LAC,LV,0.0,2021,18,AFC West,AFC West,1,1
0.88,0.604,0.006,LAR,SF,0.0,2021,18,NFC West,NFC West,1,0
0.87,0.627,0.085,GB,DET,0.0,2021,18,NFC North,NFC North,1,1
0.86,0.617,0.073,MIN,CHI,0.0,2021,18,NFC North,NFC North,1,0
0.84,0.591,0.038,BAL,PIT,0.0,2021,18,AFC North,AFC North,1,0
0.61,0.409,0.004,PIT,BAL,0.0,2021,18,AFC North,AFC North,1,1
0.59,0.38299999999999995,0.003,CHI,MIN,0.0,2021,18,NFC North,NFC North,1,1
0.58,0.373,0.004,DET,GB,0.0,2021,18,NFC North,NFC North,1,0
0.58,0.396,0.001,SF,LAR,0.0,2021,18,NFC West,NFC West,1,1
0.57,0.389,0.011000000000000001,LV,LAC,0.0,2021,18,AFC West,AFC West,1,0
0.52,0.31,0.013999999999999999,NYG,WAS,0.0,2021,18,NFC East,NFC East,1,0
0.52,0.342,0.004,ATL,NO,0.0,2021,18,NFC South,NFC South,1,0
0.47,0.317,0.002,SEA,ARI,0.0,2021,18,NFC West,NFC West,1,1
0.45,0.306,0.003,MIA,NE,0.0,2021,18,AFC East,AFC East,1,0
0.45,0.307,0.002,PHI,DAL,0.0,2021,18,NFC East,NFC East,1,0
0.44,0.303,0.011000000000000001,CIN,CLE,0.0,2021,18,AFC North,AFC North,1,1
0.33,0.18,0.003,HOU,TEN,0.0,2021,18,AFC South,AFC South,1,0
0.3,0.201,0.002,CAR,TB,0.0,2021,18,NFC South,NFC South,1,1
0.28,0.17600000000000002,0.001,DEN,KC,0.0,2021,18,AFC West,AFC West,1,0
0.21,0.126,0.002,JAX,IND,0.0,2021,18,AFC South,AFC South,1,0
0.18,0.11599999999999999,0.002,NYJ,BUF,0.0,2021,18,AFC East,AFC East,1,1
1.11,0.735,0.08,CIN,PIT,2.5,2022,1,AFC North,AFC North,1,0
1.07,0.713,0.087,SF,CHI,2.5,2022,1,NFC West,NFC North,0,1
1.06,0.682,0.017,KC,ARI,3.0,2022,1,AFC West,NFC West,0,1
1.05,0.685,0.044000000000000004,PHI,DET,2.5,2022,1,NFC East,NFC North,0,1
1.02,0.716,0.165,IND,HOU,2.5,2022,1,AFC South,AFC South,1,1
1.02,0.6970000000000001,0.12,DEN,SEA,2.5,2022,1,AFC West,NFC West,0,1
1.02,0.669,0.052000000000000005,NO,ATL,1.0,2022,1,NFC South,NFC South,1,1
1.0,0.7090000000000001,0.183,BAL,NYJ,2.5,2022,1,AFC North,AFC East,0,1
0.99,0.682,0.134,TEN,NYG,1.5,2022,1,AFC South,NFC East,0,0
0.98,0.63,0.006,LAC,LV,3.0,2022,1,AFC West,AFC West,1,0
0.92,0.59,0.012,MIA,NE,1.5,2022,1,AFC East,AFC East,1,0
0.91,0.591,0.026000000000000002,WAS,JAX,0.5,2022,1,NFC East,AFC South,0,0
0.85,0.546,0.005,TB,DAL,4.0,2022,1,NFC South,NFC East,0,1
0.85,0.542,0.002,MIN,GB,2.0,2022,1,NFC North,NFC North,1,0
0.84,0.54,0.013999999999999999,BUF,LAR,5.0,2022,1,AFC East,NFC West,0,1
0.82,0.528,0.013999999999999999,CAR,CLE,0.5,2022,1,NFC South,AFC North,0,0
0.75,0.47200000000000003,0.003,CLE,CAR,2.0,2022,1,AFC North,NFC South,0,1
0.72,0.46,0.009000000000000001,LAR,BUF,3.0,2022,1,NFC West,AFC East,0,0
0.71,0.45799999999999996,0.006,GB,MIN,4.0,2022,1,NFC North,NFC North,1,1
0.71,0.45399999999999996,0.002,DAL,TB,3.0,2022,1,NFC East,NFC South,0,0
0.66,0.409,0.005,JAX,WAS,0.5,2022,1,AFC South,NFC East,0,1
0.65,0.41,0.002,NE,MIA,1.5,2022,1,AFC East,AFC East,1,1
0.58,0.37,0.002,LV,LAC,1.5,2022,1,AFC West,AFC West,1,1
0.58,0.318,0.001,NYG,TEN,0.5,2022,1,NFC East,AFC South,0,1
0.57,0.29100000000000004,0.002,NYJ,BAL,0.5,2022,1,AFC East,AFC North,0,0
0.55,0.331,0.002,ATL,NO,0.0,2022,1,NFC South,NFC South,1,0
0.55,0.303,0.001,SEA,DEN,0.5,2022,1,NFC West,AFC West,0,0
0.54,0.284,0.0,HOU,IND,0.0,2022,1,AFC South,AFC South,1,0
0.52,0.315,0.001,DET,PHI,0.5,2022,1,NFC North,NFC East,0,0
0.51,0.318,0.0,ARI,KC,1.5,2022,1,NFC West,AFC West,0,0
0.5,0.287,0.001,CHI,SF,0.5,2022,1,NFC North,NFC West,0,0
0.46,0.265,0.002,PIT,CIN,0.5,2022,1,AFC North,AFC North,1,1
1.09,0.7709999999999999,0.036000000000000004,SF,SEA,2.0,2022,2,NFC West,NFC West,1,0
1.09,0.782,0.078,GB,CHI,3.5,2022,2,NFC North,NFC North,1,0
1.09,0.8079999999999999,0.172,DEN,HOU,2.0,2022,2,AFC West,AFC South,0,0
1.08,0.773,0.075,BUF,TEN,5.0,2022,2,AFC East,AFC South,0,0
1.01,0.7929999999999999,0.281,LAR,ATL,3.0,2022,2,NFC West,NFC South,0,0
0.99,0.728,0.121,CIN,DAL,2.0,2022,2,AFC North,NFC East,0,1
0.99,0.691,0.012,LV,ARI,1.0,2022,2,AFC West,NFC West,0,0
0.92,0.69,0.132,CLE,NYJ,1.5,2022,2,AFC North,AFC East,0,0
0.91,0.637,0.012,KC,LAC,3.5,2022,2,AFC West,AFC West,1,0
0.89,0.621,0.006999999999999999,BAL,MIA,2.5,2022,2,AFC North,AFC East,0,0
0.85,0.599,0.018000000000000002,IND,JAX,2.0,2022,2,AFC South,AFC South,1,1
0.83,0.579,0.006,NE,PIT,1.0,2022,2,AFC East,AFC North,0,1
0.82,0.574,0.006999999999999999,TB,NO,4.0,2022,2,NFC South,NFC South,1,1
0.82,0.569,0.002,PHI,MIN,3.0,2022,2,NFC East,NFC North,0,0
0.75,0.519,0.004,WAS,DET,0.5,2022,2,NFC East,NFC North,0,1
0.74,0.516,0.003,CAR,NYG,0.5,2022,2,NFC South,NFC East,0,1
0.69,0.484,0.006999999999999999,NYG,CAR,1.0,2022,2,NFC East,NFC South,0,0
0.69,0.48100000000000004,0.008,DET,WAS,0.5,2022,2,NFC North,NFC East,0,0
0.62,0.431,0.003,MIN,PHI,3.0,2022,2,NFC North,NFC East,0,1
0.61,0.426,0.001,NO,TB,1.5,2022,2,NFC South,NFC South,1,0
0.6,0.42100000000000004,0.008,PIT,NE,0.5,2022,2,AFC North,AFC East,0,0
0.58,0.401,0.001,JAX,IND,0.5,2022,2,AFC South,AFC South,1,0
0.55,0.379,0.001,MIA,BAL,2.0,2022,2,AFC East,AFC North,0,1
0.53,0.363,0.001,LAC,KC,3.0,2022,2,AFC West,AFC West,1,1
0.51,0.31,0.001,NYJ,CLE,0.0,2022,2,AFC East,AFC North,0,1
0.45,0.309,0.001,ARI,LV,1.0,2022,2,NFC West,AFC West,0,1
0.45,0.272,0.001,DAL,CIN,2.0,2022,2,NFC East,AFC North,0,0
0.42,0.207,0.0,ATL,LAR,0.0,2022,2,NFC South,NFC West,0,1
0.36,0.22699999999999998,0.0,TEN,BUF,1.5,2022,2,AFC South,AFC East,0,1
0.35,0.192,0.0,HOU,DEN,0.0,2022,2,AFC South,AFC West,0,1
0.35,0.218,0.0,CHI,GB,0.5,2022,2,NFC North,NFC North,1,1
0.34,0.22899999999999998,0.001,SEA,SF,0.5,2022,2,NFC West,NFC West,1,1
1.12,0.706,0.094,MIN,DET,2.5,2022,3,NFC North,NFC North,1,0
1.09,0.647,0.019,CLE,PIT,1.0,2022,3,AFC North,AFC North,1,0
1.08,0.6459999999999999,0.022000000000000002,BUF,MIA,5.0,2022,3,AFC East,AFC East,1,1
1.06,0.6890000000000001,0.133,PHI,WAS,3.0,2022,3,NFC East,NFC East,1,1
1.06,0.695,0.147,LAC,JAX,2.5,2022,3,AFC West,AFC South,0,0
1.04,0.6940000000000001,0.179,CIN,NYJ,1.5,2022,3,AFC North,AFC East,0,1
1.03,0.612,0.011000000000000001,LAR,ARI,3.0,2022,3,NFC West,NFC West,1,1
1.01,0.605,0.026000000000000002,CHI,HOU,0.0,2022,3,NFC North,AFC South,0,0
0.94,0.564,0.02,BAL,NE,2.5,2022,3,AFC North,AFC East,0,1
0.93,0.552,0.008,NO,CAR,1.5,2022,3,NFC South,NFC South,1,1
0.91,0.54,0.009000000000000001,LV,TEN,1.0,2022,3,AFC West,AFC South,0,1
0.9,0.66,0.27699999999999997,KC,IND,3.5,2022,3,AFC West,AFC South,0,1
0.9,0.531,0.006,NYG,DAL,1.0,2022,3,NFC East,NFC East,1,0
0.89,0.528,0.004,TB,GB,4.5,2022,3,NFC South,NFC North,0,0
0.87,0.515,0.006,SF,DEN,2.5,2022,3,NFC West,AFC West,0,1
0.85,0.509,0.015,SEA,ATL,0.0,2022,3,NFC West,NFC South,0,0
0.84,0.491,0.004,ATL,SEA,0.0,2022,3,NFC South,NFC West,0,1
0.83,0.485,0.001,DEN,SF,2.0,2022,3,AFC West,NFC West,0,0
0.8,0.47200000000000003,0.001,GB,TB,4.0,2022,3,NFC North,NFC South,0,1
0.8,0.469,0.004,DAL,NYG,2.0,2022,3,NFC East,NFC East,1,1
0.8,0.34,0.0,IND,KC,2.0,2022,3,AFC South,AFC West,0,0
0.79,0.46,0.002,TEN,LV,1.0,2022,3,AFC South,AFC West,0,0
0.77,0.44799999999999995,0.001,CAR,NO,0.5,2022,3,NFC South,NFC South,1,0
0.76,0.436,0.0,NE,BAL,1.5,2022,3,AFC East,AFC North,0,0
0.69,0.395,0.002,HOU,CHI,0.0,2022,3,AFC South,NFC North,0,1
0.67,0.38799999999999996,0.0,ARI,LAR,1.5,2022,3,NFC West,NFC West,1,0
0.66,0.306,0.001,NYJ,CIN,0.0,2022,3,AFC East,AFC North,0,0
0.64,0.305,0.0,JAX,LAC,0.5,2022,3,AFC South,AFC West,0,1
0.64,0.311,0.0,WAS,PHI,1.0,2022,3,NFC East,NFC East,1,0
0.62,0.354,0.001,MIA,BUF,2.5,2022,3,AFC East,AFC East,1,0
0.61,0.353,0.004,PIT,CLE,0.5,2022,3,AFC North,AFC North,1,1
0.57,0.294,0.001,DET,MIN,0.5,2022,3,NFC North,NFC North,1,1
1.11,0.7090000000000001,0.11,PHI,JAX,4.5,2022,4,NFC East,AFC South,0,0
1.1,0.653,0.009000000000000001,IND,TEN,1.5,2022,4,AFC South,AFC South,1,0
1.07,0.636,0.019,CIN,MIA,1.5,2022,4,AFC North,AFC East,0,0
1.06,0.682,0.114,LAC,HOU,1.0,2022,4,AFC West,AFC South,0,1
1.04,0.613,0.005,BUF,BAL,5.0,2022,4,AFC East,AFC North,0,1
0.99,0.782,0.45899999999999996,GB,NE,3.5,2022,4,NFC North,AFC East,0,0
0.99,0.611,0.057999999999999996,DET,SEA,0.5,2022,4,NFC North,NFC West,0,0
0.97,0.578,0.017,NYG,CHI,0.5,2022,4,NFC East,NFC North,0,0
0.96,0.57,0.01,LV,DEN,0.5,2022,4,AFC West,AFC West,1,0
0.96,0.594,0.053,PIT,NYJ,0.0,2022,4,AFC North,AFC East,0,0
0.95,0.5920000000000001,0.059000000000000004,DAL,WAS,1.5,2022,4,NFC East,NFC East,1,0
0.92,0.542,0.001,TB,KC,4.0,2022,4,NFC South,AFC West,0,0
0.92,0.537,0.001,SF,LAR,2.5,2022,4,NFC West,NFC West,1,0
0.89,0.522,0.004,CAR,ARI,0.5,2022,4,NFC South,NFC West,0,0
0.87,0.519,0.009000000000000001,CLE,ATL,1.0,2022,4,AFC North,NFC South,0,1
