Week,Date,Time,Away Team,Home Team,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Preseason Rank,Home Team Preseason Rank,Preseason Winner,Preseason Difference,Away Team Adjusted Preseason Rank,Home Team Adjusted Preseason Rank,Adjusted Preseason Winner,Adjusted Preseason Difference,Away Team Current Rank,Home Team Current Rank,Current Winner,Current Difference,Away Team Adjusted Current Rank,Home Team Adjusted Current Rank,Adjusted Current Winner,Adjusted Current Difference,Same Winner?,Home Team Winner?,Divisional Matchup?,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Away Team Spread,Home Team Spread,Away Team Moneyline,Home Team Moneyline,Away Team Implied Odds to Win,Home team Implied Odds to Win,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Away Team Star Rating,Home Team Star Rating,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Christmas Favorite,Home Team Christmas Favorite,Divisional Matchup Boolean,Adjusted Home Points,Adjusted Away Points,Spread,Favorite,Underdog,Adjusted Spread,Away Pick %,Away Away Matchup,Away Divisional Matchup Boolean,Home Pick %,Home Away Matchup,Home Divisional Matchup Boolean,Home Team EV,Away Team EV
Week 11,2024-11-18,8:15 pm,Houston Texans,Dallas Cowboys,8.0,8.0,0.0,0.0,4.0,4.0,AT&T Stadium,False,0.0,0.0,AFC South,NRG Stadium,29.684781,-95.410956,America/Chicago,NFC East,AT&T Stadium,32.747778,-97.092778,America/Chicago,32.747778,-97.092778,America/Chicago,234,0,-234,234,0.0,0.0,America/Chicago,America/Chicago,0.0,0.0,0.0,0.0,0.0,0.0,7,9,Houston Texans,2,8.5,7.5,Dallas Cowboys,1.0,8.0,6.0,Dallas Cowboys,2.0,9.5,4.5,Dallas Cowboys,5.0,Different,Home Team,0,No,No,No,No,No,3.0,-3.0,-110,-110,0.5238,0.5238,0.5,0.5,-0.0635,0.0635,0.0193333333333333,0.1172142857142857,2.5,4.0,False,True,False,False,0,2.5,2.5,2.0,Houston Texans,Houston Texans,0.0,0.007509089178153,1,0,0.0012185802613669,0,0,0.9404125575870191,0.9242991957074098
Week 12,2024-11-21,8:15 pm,Pittsburgh Steelers,Cleveland Browns,4.0,4.0,0.0,0.0,1.0,1.0,Cleveland Browns Stadium,False,0.0,0.0,AFC North,Acrisure Stadium,40.446786,-80.015761,America/New_York,AFC North,Cleveland Browns Stadium,41.506022,-81.699564,America/New_York,41.506022,-81.699564,America/New_York,114,0,-114,114,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0.0,19,17,Cleveland Browns,2,20.5,15.5,Cleveland Browns,5.0,16.0,20.0,Pittsburgh Steelers,4.0,17.5,18.5,Pittsburgh Steelers,1.0,Different,Away Team,1,No,No,No,No,No,3.0,-3.0,117,-142,0.4608,0.5868,0.4399,0.5601,-0.0635,0.0635,-0.0983666666666666,-0.0285166666666666,0.5,2.0,False,False,False,False,1,1.0,-0.5,0.5,Cleveland Browns,Pittsburgh Steelers,2.5,0.0228854161369116,1,1,0.078808887064609,0,1,0.943334935400489,0.8237832189141877
Week 12,2024-11-24,1:00 pm,Dallas Cowboys,Washington Commanders,6.0,10.0,-4.0,4.0,0.0,-9.0,FedExField,False,9.0,-9.0,NFC East,AT&T Stadium,32.747778,-97.092778,America/Chicago,NFC East,FedExField,38.907697,-76.864517,America/New_York,38.907697,-76.864517,America/New_York,1206,0,-1206,1206,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0.0,9,25,Dallas Cowboys,16,14.375,20.625,Dallas Cowboys,6.25,6.0,28.0,Dallas Cowboys,22.0,11.375,23.625,Dallas Cowboys,12.25,Same,Away Team,1,No,No,No,No,Yes,-3.0,3.0,-164,135,0.6212,0.4255,0.5935,0.4065,0.0934,-0.0934,0.1211833333333333,-0.06706,4.5,1.5,True,False,False,False,1,-2.5,0.5,5.0,Dallas Cowboys,Washington Commanders,3.0,0.0170859718267136,1,1,0.016148888515072,0,1,0.71909055433611,1.0480275999785655
Week 12,2024-11-24,1:00 pm,Detroit Lions,Indianapolis Colts,7.0,7.0,0.0,0.0,-4.0,-18.0,Lucas Oil Stadium,False,14.0,-14.0,NFC North,Ford Field,42.340156,-83.045808,America/New_York,AFC South,Lucas Oil Stadium,39.760056,-86.163806,America/New_York,39.760056,-86.163806,America/New_York,241,0,-241,241,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,4,20,Detroit Lions,16,3.75,20.25,Detroit Lions,16.5,5.0,19.0,Detroit Lions,14.0,4.75,19.25,Detroit Lions,14.5,Same,Away Team,0,No,No,No,No,No,-2.5,2.5,-164,135,0.6212,0.4255,0.5935,0.4065,-0.1575,0.1575,0.0489166666666666,0.06272,3.5,3.5,True,False,False,False,0,-1.0,2.0,5.0,Detroit Lions,Indianapolis Colts,3.0,0.0168823954425371,1,0,0.0159484718530446,0,0,0.7190880008373182,1.0480301534773582
Week 12,2024-11-24,1:00 pm,Kansas City Chiefs,Carolina Panthers,7.0,14.0,-7.0,7.0,-1.0,2.0,Bank of America Stadium,True,-3.0,3.0,AFC West,Arrowhead Stadium,39.048786,-94.484566,America/Chicago,NFC South,Bank of America Stadium,35.225808,-80.852861,America/New_York,35.225808,-80.852861,America/New_York,794,0,-794,794,-1.0,0.0,America/New_York,Europe/London,0.0,5.0,0.0,0.0,0.0,0.0,1,32,Kansas City Chiefs,31,9.875,23.125,Kansas City Chiefs,13.25,1.0,32.0,Kansas City Chiefs,31.0,9.875,23.125,Kansas City Chiefs,13.25,Same,Away Team,0,No,No,No,No,No,-7.0,7.0,-483,356,0.8285,0.2193,0.7907,0.2093,0.2441,-0.2441,0.1511166666666666,-0.1420666666666666,5.0,0.0,True,False,True,False,0,-6.0,4.0,12.0,Kansas City Chiefs,Carolina Panthers,10.0,0.0073639581628713,1,0,0.0050411109944187,0,0,0.3711481739059826,1.3959699804086956
Week 12,2024-11-24,1:00 pm,Minnesota Vikings,Chicago Bears,7.0,7.0,0.0,0.0,11.0,0.0,Soldier Field,True,11.0,-11.0,NFC North,U.S Bank Stadium,44.973881,-93.258094,America/Chicago,NFC North,Soldier Field,41.862306,-87.616672,America/Chicago,41.862306,-87.616672,America/Chicago,355,0,-355,355,0.0,0.0,America/Chicago,America/Chicago,0.0,0.0,0.0,0.0,0.0,0.0,24,15,Chicago Bears,9,24.125,14.875,Chicago Bears,9.25,22.0,19.0,Chicago Bears,3.0,22.125,18.875,Chicago Bears,3.25,Same,Home Team,1,No,No,No,No,No,3.0,-3.0,-116,-104,0.537,0.5098,0.513,0.487,-0.083,0.083,-0.037,-0.0485166666666666,2.0,1.5,False,False,False,True,1,-1.0,-0.5,2.5,Minnesota Vikings,Chicago Bears,0.5,0.0411594434916795,1,1,0.0073088887197016,0,1,0.8888698686227243,0.8782482856919518
Week 12,2024-11-24,1:00 pm,New England Patriots,Miami Dolphins,7.0,7.0,0.0,0.0,5.0,2.0,Hard Rock Stadium,False,3.0,-3.0,AFC East,Gillette Stadium,42.090925,-71.26435,America/New_York,AFC East,Hard Rock Stadium,25.957919,-80.238842,America/New_York,25.957919,-80.238842,America/New_York,1225,0,-1225,1225,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,31,12,Miami Dolphins,19,32.125,10.875,Miami Dolphins,21.25,27.0,11.0,Miami Dolphins,16.0,28.125,9.875,Miami Dolphins,18.25,Same,Home Team,1,No,No,No,No,No,6.5,-6.5,117,-142,0.4608,0.5868,0.4399,0.5601,-0.2221,0.2221,-0.12082,-0.04005,0.5,1.5,False,False,False,False,1,-3.0,-5.5,0.5,Miami Dolphins,New England Patriots,2.5,0.0228854161369116,1,1,0.0908104145645737,0,1,0.9333943484923558,0.8337238058223215
Week 12,2024-11-24,1:00 pm,Tampa Bay Buccaneers,New York Giants,14.0,14.0,0.0,0.0,-5.0,3.0,MetLife Stadium,False,-8.0,8.0,NFC South,Raymomd James Stadium,27.975967,-82.50335,America/New_York,NFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,40.812194,-74.076983,America/New_York,1007,0,-1007,1007,0.0,0.0,America/New_York,Europe/London,0.0,5.0,0.0,0.0,0.0,0.0,21,27,Tampa Bay Buccaneers,6,23.5,24.5,Tampa Bay Buccaneers,1.0,21.0,31.0,Tampa Bay Buccaneers,10.0,23.5,28.5,Tampa Bay Buccaneers,5.0,Same,Away Team,0,No,No,No,No,No,-1.0,1.0,-164,135,0.6212,0.4255,0.5935,0.4065,0.0934,-0.0934,0.01255,-0.13165,2.5,0.0,False,False,False,False,0,-4.0,-1.0,5.0,Tampa Bay Buccaneers,New York Giants,3.0,0.0790526370589667,1,0,0.0236166661199845,0,0,0.7637492170256517,1.003368937289026
Week 12,2024-11-24,1:00 pm,Tennessee Titans,Houston Texans,7.0,6.0,1.0,-1.0,9.0,3.0,NRG Stadium,False,6.0,-6.0,AFC South,Nissan Stadium,36.166461,-86.771289,America/Chicago,AFC South,NRG Stadium,29.684781,-95.410956,America/Chicago,29.684781,-95.410956,America/Chicago,671,0,-671,671,0.0,0.0,America/Chicago,America/Chicago,0.0,0.0,0.0,0.0,0.0,0.0,20,7,Houston Texans,13,19.75,7.25,Houston Texans,12.5,24.0,8.0,Houston Texans,16.0,23.75,8.25,Houston Texans,15.5,Same,Home Team,1,No,No,No,No,No,5.5,-5.5,282,-366,0.2618,0.7854,0.25,0.75,-0.1575,0.1575,-0.0894333333333333,-0.0082999999999999,1.0,2.5,False,False,False,False,1,4.5,-3.5,6.0,Houston Texans,Tennessee Titans,8.0,0.0156180551940265,1,1,0.2304231891105743,0,1,1.1711543312634531,0.5959638230512223
Week 12,2024-11-24,4:05 pm,Denver Broncos,Las Vegas Raiders,7.0,7.0,0.0,0.0,-6.0,-2.0,Allegiant Stadium,False,-4.0,4.0,AFC West,Empower Field at Mile High,39.743936,-105.020097,America/Denver,AFC West,Allegiant Stadium,36.090794,-115.183952,America/Los_Angeles,36.090794,-115.183952,America/Los_Angeles,608,0,-608,608,1.0,0.0,America/Denver,America/New_York,1.0,3.0,1.0,0.0,1.0,0.0,29,28,Las Vegas Raiders,1,30.0,26.0,Las Vegas Raiders,4.0,29.0,26.0,Las Vegas Raiders,3.0,30.0,24.0,Las Vegas Raiders,6.0,Same,Home Team,1,No,No,No,No,No,3.0,-3.0,181,-224,0.3559,0.6914,0.3398,0.6602,-0.083,0.083,-0.1381,-0.0699666666666666,0.0,1.0,False,False,False,False,1,-2.0,-6.5,2.5,Las Vegas Raiders,Denver Broncos,4.5,0.012826666369753,1,1,0.0774932389469157,0,1,1.116414276636018,0.6507038776786551
Week 12,2024-11-24,4:25 pm,Arizona Cardinals,Seattle Seahawks,14.0,7.0,7.0,-7.0,4.0,-7.0,Lumen Field,False,11.0,-11.0,NFC West,State Farm Stadium,33.5277,-112.262608,America/Denver,NFC West,Lumen Field,47.595153,-122.331625,America/Los_Angeles,47.595153,-122.331625,America/Los_Angeles,1103,0,-1103,1103,1.0,0.0,America/Denver,America/Los_Angeles,1.0,0.0,1.0,0.0,1.0,0.0,26,22,Seattle Seahawks,4,18.125,28.875,Arizona Cardinals,10.75,24.0,19.0,Seattle Seahawks,5.0,16.125,25.875,Arizona Cardinals,9.75,Different,Away Team,1,No,No,No,No,No,3.0,-3.0,135,-164,0.4255,0.6212,0.4065,0.5935,-0.083,0.083,-0.0303333333333333,-0.0675666666666666,2.0,1.5,False,False,False,False,1,1.5,-1.5,1.0,Seattle Seahawks,Arizona Cardinals,3.0,0.0162716662900077,1,1,0.1164565250820249,0,1,0.966574672258058,0.8005434820566194
Week 12,2024-11-24,4:25 pm,San Francisco 49ers,Green Bay Packers,7.0,7.0,0.0,0.0,-13.0,9.0,Lambeau Field,False,-22.0,22.0,NFC West,Levi's Stadium,37.713486,-122.386256,America/Los_Angeles,NFC North,Lambeau Field,44.501306,-88.062167,America/Chicago,44.501306,-88.062167,America/Chicago,1831,0,-1831,1831,-2.0,0.0,America/Los_Angeles,America/Chicago,-2.0,0.0,-2.0,0.0,-2.0,0.0,2,10,San Francisco 49ers,8,8.25,5.75,Green Bay Packers,2.5,1.5,12.0,San Francisco 49ers,10.5,7.75,7.75,Tie,0.0,Different,Away Team,0,No,No,No,No,No,-2.5,2.5,-282,224,0.7382,0.3086,0.7052,0.2948,0.0427,-0.0427,0.1164833333333333,0.0501,4.5,3.5,False,True,False,False,0,-3.0,3.5,8.5,San Francisco 49ers,Green Bay Packers,6.5,0.0264387493879919,1,0,0.0012733680260794,0,0,0.538817057332979,1.2283010969816974
Week 12,2024-11-24,8:20 pm,Philadelphia Eagles,Los Angeles Rams,10.0,7.0,3.0,-3.0,11.0,6.0,SoFi Stadium,False,5.0,-5.0,NFC East,Lincoln Financial Field,39.900775,-75.167453,America/New_York,NFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,33.953587,-118.33963,America/Los_Angeles,2394,0,-2394,2394,3.0,0.0,America/New_York,America/New_York,3.0,3.0,3.0,0.0,3.0,0.0,8,16,Philadelphia Eagles,8,2.875,18.125,Philadelphia Eagles,15.25,4.0,15.0,Philadelphia Eagles,11.0,-1.125,17.125,Philadelphia Eagles,18.25,Same,Away Team,0,No,No,No,No,No,0.5,-0.5,-224,181,0.6914,0.3559,0.6602,0.3398,-0.0043,0.0043,0.0854333333333333,0.01015,4.0,2.5,False,False,False,False,0,-2.5,2.0,6.5,Philadelphia Eagles,Los Angeles Rams,4.5,0.0140418052305137,1,0,0.0062147220783629,0,0,0.6063740914770276,1.160744062837648
Week 12,2024-11-25,8:15 pm,Baltimore Ravens,Los Angeles Chargers,8.0,8.0,0.0,0.0,6.0,0.0,SoFi Stadium,True,6.0,-6.0,AFC North,M&T Stadium,39.277969,-76.622767,America/New_York,AFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,33.953587,-118.33963,America/Los_Angeles,2320,0,-2320,2320,3.0,0.0,America/New_York,America/Los_Angeles,3.0,0.0,3.0,0.0,3.0,0.0,3,14,Baltimore Ravens,11,0.75,13.25,Baltimore Ravens,12.5,3.0,17.0,Baltimore Ravens,14.0,0.75,16.25,Baltimore Ravens,15.5,Same,Away Team,0,No,No,No,No,No,-2.5,2.5,156,-191,0.3906,0.6564,0.3731,0.6269,0.0514,-0.0514,0.1412999999999999,0.0015999999999999,5.0,2.5,False,False,True,False,0,2.5,2.0,1.5,Los Angeles Chargers,Baltimore Ravens,3.5,0.0046953471135336,1,0,0.0332481010822198,0,0,1.085154513061622,0.6819636412530542
Week 13,2024-11-28,12:30 pm,Chicago Bears,Detroit Lions,4.0,4.0,0.0,0.0,0.0,-4.0,Ford Field,False,4.0,-4.0,NFC North,Soldier Field,41.862306,-87.616672,America/Chicago,NFC North,Ford Field,42.340156,-83.045808,America/New_York,42.340156,-83.045808,America/New_York,236,0,-236,236,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0.0,15,4,Detroit Lions,11,17.0,3.0,Detroit Lions,14.0,19.0,5.0,Detroit Lions,14.0,21.0,4.0,Detroit Lions,17.0,Same,Home Team,1,No,No,No,No,No,3.5,-3.5,249,-319,0.2865,0.7613,0.2734,0.7266,-0.1164,0.1164,-0.03494,0.03542,1.5,3.0,False,False,True,False,1,4.0,-3.0,5.0,Detroit Lions,Chicago Bears,7.0,5.7148517567454304e-05,1,1,0.3696137522192674,0,1,0.9505869954892355,1.6801311913867223
Week 13,2024-11-28,4:30 pm,New York Giants,Dallas Cowboys,4.0,4.0,0.0,0.0,3.0,0.0,AT&T Stadium,False,3.0,-3.0,NFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,NFC East,AT&T Stadium,32.747778,-97.092778,America/Chicago,32.747778,-97.092778,America/Chicago,1384,0,-1384,1384,1.0,0.0,America/New_York,America/New_York,1.0,1.0,1.0,0.0,1.0,0.0,27,9,Dallas Cowboys,18,27.125,7.875,Dallas Cowboys,19.25,31.0,6.0,Dallas Cowboys,25.0,31.125,4.875,Dallas Cowboys,26.25,Same,Home Team,1,Yes,No,No,No,No,8.0,-8.0,302,-397,0.2488,0.7988,0.2375,0.7625,-0.2478,0.2478,-0.10842,0.0958599999999999,0.0,4.0,False,False,False,False,1,2.5,-6.0,6.5,Dallas Cowboys,New York Giants,8.5,0.0,1,1,0.4935345977125353,0,1,0.9324077080979882,1.6983104787779695
Week 13,2024-11-28,8:20 pm,Miami Dolphins,Green Bay Packers,4.0,4.0,0.0,0.0,2.0,9.0,Lambeau Field,False,-7.0,7.0,AFC East,Hard Rock Stadium,25.957919,-80.238842,America/New_York,NFC North,Lambeau Field,44.501306,-88.062167,America/Chicago,44.501306,-88.062167,America/Chicago,1353,0,-1353,1353,1.0,0.0,America/New_York,America/Chicago,1.0,0.0,1.0,0.0,1.0,0.0,12,10,Green Bay Packers,2,13.375,7.625,Green Bay Packers,5.75,11.0,12.0,Miami Dolphins,1.0,12.375,9.625,Green Bay Packers,2.75,Different,Home Team,0,No,No,No,Yes,No,3.0,-3.0,108,-131,0.4808,0.5671,0.4588,0.5412,-0.083,0.083,-0.03146,0.04352,1.5,3.0,False,False,False,False,0,-3.0,-5.0,0.0,Green Bay Packers,Miami Dolphins,2.0,0.0156967928251941,1,0,0.0045718814053963,0,0,1.577526772252415,1.0531914146235426
Week 13,2024-11-29,3:00 pm,Las Vegas Raiders,Kansas City Chiefs,5.0,5.0,0.0,0.0,-2.0,-1.0,Arrowhead Stadium,False,-1.0,1.0,AFC West,Allegiant Stadium,36.090794,-115.183952,America/Los_Angeles,AFC West,Arrowhead Stadium,39.048786,-94.484566,America/Chicago,39.048786,-94.484566,America/Chicago,1148,0,-1148,1148,-2.0,0.0,America/Los_Angeles,America/New_York,-2.0,1.0,-2.0,0.0,-2.0,0.0,28,1,Kansas City Chiefs,27,31.625,-0.625,Kansas City Chiefs,32.25,26.0,1.0,Kansas City Chiefs,25.0,29.625,-0.625,Kansas City Chiefs,30.25,Same,Home Team,1,No,No,No,No,No,7.0,-7.0,356,-483,0.2193,0.8285,0.2093,0.7907,-0.2409,0.2409,-0.03578,0.13316,1.5,5.0,False,False,False,True,1,6.0,-4.0,8.0,Kansas City Chiefs,Las Vegas Raiders,10.0,0.0072007132134992,1,1,0.10932511410654,0,1,1.4266076708291635,1.2041105160467942
Week 14,2024-12-01,1:00 pm,Arizona Cardinals,Minnesota Vikings,7.0,7.0,0.0,0.0,4.0,11.0,U.S Bank Stadium,True,-7.0,7.0,NFC West,State Farm Stadium,33.5277,-112.262608,America/Denver,NFC North,U.S Bank Stadium,44.973881,-93.258094,America/Chicago,44.973881,-93.258094,America/Chicago,1282,0,-1282,1282,-1.0,0.0,America/Los_Angeles,America/Chicago,-2.0,0.0,-1.0,0.0,-1.0,0.0,26,24,Minnesota Vikings,2,29.375,21.625,Minnesota Vikings,7.75,24.0,22.0,Minnesota Vikings,2.0,27.375,19.625,Minnesota Vikings,7.75,Same,Home Team,0,No,No,No,No,No,1.5,-1.5,135,-164,0.4255,0.6212,0.4065,0.5935,-0.0261,0.0261,-0.0311799999999999,-0.04962,2.0,2.0,False,False,False,False,0,1.5,-1.5,1.0,Minnesota Vikings,Arizona Cardinals,3.0,0.0,1,0,0.0777436190748551,0,0,1.0637928973261919,0.941530498868676
Week 14,2024-12-01,1:00 pm,Houston Texans,Jacksonville Jaguars,7.0,14.0,-7.0,7.0,-4.0,3.0,Everbank Stadium,False,-7.0,7.0,AFC South,NRG Stadium,29.684781,-95.410956,America/Chicago,AFC South,Everbank Stadium,30.323925,-81.637356,America/New_York,30.323925,-81.637356,America/New_York,824,0,-824,824,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0.0,7,18,Houston Texans,11,17.375,8.625,Jacksonville Jaguars,8.75,8.0,17.0,Houston Texans,9.0,18.375,7.625,Jacksonville Jaguars,10.75,Different,Home Team,1,No,No,No,No,No,1.0,-1.0,-131,108,0.5671,0.4808,0.5412,0.4588,-0.0108,0.0108,-0.0076749999999999,0.0294999999999999,2.5,3.0,False,False,False,False,1,0.5,2.5,4.0,Houston Texans,Jacksonville Jaguars,2.0,0.0002859798384213,1,1,0.001858868949739,0,1,0.9172333472119584,1.0880900489829117
Week 14,2024-12-01,1:00 pm,Indianapolis Colts,New England Patriots,7.0,7.0,0.0,0.0,-18.0,5.0,Gillette Stadium,False,-23.0,23.0,AFC South,Lucas Oil Stadium,39.760056,-86.163806,America/New_York,AFC East,Gillette Stadium,42.090925,-71.26435,America/New_York,42.090925,-71.26435,America/New_York,793,0,-793,793,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,20,31,Indianapolis Colts,11,24.375,26.625,Indianapolis Colts,2.25,19.0,27.0,Indianapolis Colts,8.0,23.375,22.625,New England Patriots,0.75,Different,Home Team,0,No,No,No,No,No,-2.5,2.5,-116,-104,0.537,0.5098,0.513,0.487,0.0721,-0.0721,0.060375,-0.133,3.5,0.5,False,False,False,False,0,-3.5,-3.0,2.5,Indianapolis Colts,New England Patriots,0.5,0.0393222277829413,1,0,0.0,0,0,1.0436065339291518,0.9617168622657164
Week 14,2024-12-01,1:00 pm,Los Angeles Chargers,Atlanta Falcons,6.0,14.0,-8.0,8.0,-8.0,6.0,Mercedez-Benz Stadium,False,-14.0,14.0,AFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,NFC South,Mercedez-Benz Stadium,33.757614,-84.400972,America/New_York,33.757614,-84.400972,America/New_York,1937,0,-1937,1937,-3.0,0.0,America/Los_Angeles,America/Denver,-3.0,-2.0,-3.0,0.0,-3.0,0.0,14,13,Atlanta Falcons,1,28.25,1.75,Atlanta Falcons,26.5,17.0,18.0,Los Angeles Chargers,1.0,31.25,6.75,Atlanta Falcons,24.5,Different,Home Team,0,No,No,No,No,Yes,2.5,-2.5,156,-191,0.3906,0.6564,0.3731,0.6269,-0.0514,0.0514,0.0121999999999999,0.08256,3.0,4.0,False,False,False,False,0,1.0,0.5,1.5,Atlanta Falcons,Los Angeles Chargers,3.5,0.0074354757989561,1,0,0.0186601844569957,0,0,1.2379512346522799,0.7673721615425916
Week 14,2024-12-01,1:00 pm,Pittsburgh Steelers,Cincinnati Bengals,10.0,14.0,-4.0,4.0,-3.0,3.0,Paycor Stadium,True,-6.0,6.0,AFC North,Acrisure Stadium,40.446786,-80.015761,America/New_York,AFC North,Paycor Stadium,39.095442,-84.516039,America/New_York,39.095442,-84.516039,America/New_York,256,0,-256,256,0.0,0.0,America/New_York,America/Los_Angeles,0.0,-3.0,0.0,0.0,0.0,0.0,19,6,Cincinnati Bengals,13,25.25,-0.25,Cincinnati Bengals,25.5,16.0,11.0,Cincinnati Bengals,5.0,22.25,4.75,Cincinnati Bengals,17.5,Same,Home Team,1,No,No,No,No,No,5.0,-5.0,156,-191,0.3906,0.6564,0.3731,0.6269,-0.1575,0.1575,-0.0865399999999999,0.10222,1.5,4.5,False,False,False,False,1,3.0,-0.5,1.5,Cincinnati Bengals,Pittsburgh Steelers,3.5,0.0,1,1,0.018302709658969,0,1,1.2258169218274229,0.7795064743674474
Week 14,2024-12-01,1:00 pm,Seattle Seahawks,New York Jets,7.0,14.0,-7.0,7.0,-14.0,11.0,MetLife Stadium,False,-25.0,25.0,NFC West,Lumen Field,47.595153,-122.331625,America/Los_Angeles,AFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,40.812194,-74.076983,America/New_York,2394,0,-2394,2394,-3.0,0.0,America/Los_Angeles,America/New_York,-3.0,0.0,-3.0,0.0,-3.0,0.0,22,11,New York Jets,11,36.625,-0.625,New York Jets,37.25,19.0,13.0,New York Jets,6.0,33.625,1.375,New York Jets,32.25,Same,Home Team,0,No,No,No,No,No,4.5,-4.5,117,-142,0.4608,0.5868,0.4399,0.5601,-0.1369,0.1369,-0.0537,0.01654,2.0,3.0,False,False,False,False,0,2.0,-0.5,0.5,New York Jets,Seattle Seahawks,2.5,0.0,1,0,0.0140130120826481,0,0,1.0983226674636304,0.9070007287312393
Week 14,2024-12-01,1:00 pm,Tennessee Titans,Washington Commanders,7.0,7.0,0.0,0.0,9.0,-9.0,FedExField,True,18.0,-18.0,AFC South,Nissan Stadium,36.166461,-86.771289,America/Chicago,NFC East,FedExField,38.907697,-76.864517,America/New_York,38.907697,-76.864517,America/New_York,574,0,-574,574,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0.0,20,25,Tennessee Titans,5,20.25,25.75,Tennessee Titans,5.5,24.0,28.0,Tennessee Titans,4.0,24.25,28.75,Tennessee Titans,4.5,Same,Away Team,0,No,No,No,No,No,1.5,-1.5,135,-164,0.4255,0.6212,0.4065,0.5935,-0.0261,0.0261,-0.1021,-0.09035,1.0,1.0,False,False,False,False,0,-2.5,-3.5,1.0,Washington Commanders,Tennessee Titans,3.0,0.0,1,0,0.28261957531994,0,0,0.8415266350539274,1.1637967611409419
Week 14,2024-12-01,4:05 pm,Los Angeles Rams,New Orleans Saints,7.0,14.0,-7.0,7.0,-1.0,1.0,Caesars Superdome,False,-2.0,2.0,NFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,NFC South,Caesars Superdome,29.950931,-90.081364,America/Chicago,29.950931,-90.081364,America/Chicago,1673,0,-1673,1673,-2.0,0.0,America/Los_Angeles,America/Chicago,-2.0,0.0,-2.0,0.0,-2.0,0.0,16,23,Los Angeles Rams,7,26.75,14.25,New Orleans Saints,12.5,15.0,16.0,Los Angeles Rams,1.0,25.75,7.25,New Orleans Saints,18.5,Different,Home Team,0,No,No,No,No,No,-1.5,1.5,268,-346,0.2717,0.7758,0.2594,0.7406,0.0325,-0.0325,0.0056799999999999,-0.01076,3.0,2.5,False,False,False,False,0,3.0,-4.5,5.5,New Orleans Saints,Los Angeles Rams,7.5,0.0065060413240866,1,0,0.4054050189461643,0,0,1.0275214281612588,0.9778019680336111
