"EntryName","Week_1","Week_2","Week_3","Week_4","Week_5","Week_6","Week_7","Week_8","Week_9"
"Vegas Posse-1","BRONCOS PK","RAVENS PK","SEAHAWKS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Vegas Posse-2","JAGUARS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Viekap-1","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Viekap-2","CARDINALS PK","RAVENS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Viekap-3","BRONCOS PK","RAVENS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Visions of $$$-1","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","TEXANS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Vodka Rocks-1","BRONCOS PK","CARDINALS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Vodka Rocks-2","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Vodka Rocks-3","BRONCOS PK","RAMS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Vodka Rocks-4","BENGALS PK","RAMS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Vodka Rocks-5","BENGALS PK","CARDINALS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Vodka Rocks-6","BENGALS PK","CARDINALS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Vodka Rocks-7","BENGALS PK","CARDINALS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"Vodka Rocks-8","BENGALS PK","CARDINALS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"W.A.R.-1","JAGUARS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","CHIEFS PK","EAGLES PK","ALIVE"
"W3-1","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WA JAMMERS-1","BRONCOS PK","LIONS PK","BILLS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WA JAMMERS-2","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"WA JAMMERS-3","CARDINALS PK","RAVENS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WA KING-1","CARDINALS PK","LIONS PK","SEAHAWKS PK","TEXANS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WA KING-2","VIKINGS PK","RAVENS PK","COLTS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WA KING-3","COMMANDERS PK","BENGALS PK","BILLS PK","DOLPHINS PK","LIONS PK","RAMS PK","PATRIOTS PK","COLTS PK","ALIVE"
"WA KING-4","BENGALS PK","BILLS PK","BUCS PK","LIONS PK","COLTS PK","PACKERS PK","STEELERS PK","ELIMINATED","ELIMINATED"
"WA KING-5","BRONCOS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WADEWILL-1","CARDINALS PK","RAMS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","BRONCOS PK","PATRIOTS PK","ALIVE"
"WADEWILL-2","BENGALS PK","CARDINALS PK","BUCS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WADEWILL-3","BRONCOS PK","RAVENS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WADEWILL-4","JAGUARS PK","COWBOYS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WADEWILL-5","COMMANDERS PK","VIKINGS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAG BUDR-1","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","PATRIOTS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAG BUDR-2","CARDINALS PK","COWBOYS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAG BUDR-3","CARDINALS PK","RAVENS PK","BILLS PK","PATRIOTS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAG BUDR-4","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","LIONS PK","FALCONS PK","ELIMINATED"
"WAGS 2 RICHES-1","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAGS45-1","BRONCOS PK","RAVENS PK","BILLS PK","LIONS PK","COLTS PK","RAMS PK","PACKERS PK","PATRIOTS PK","ALIVE"
"WAGS45-2","EAGLES PK","RAMS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","CHIEFS PK","COLTS PK","ALIVE"
"WAHLBERG BUCKEYES-1","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAHLBERG BUCKEYES-10","BRONCOS PK","RAVENS PK","BILLS PK","LIONS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAHLBERG BUCKEYES-2","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAHLBERG BUCKEYES-3","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAHLBERG BUCKEYES-4","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAHLBERG BUCKEYES-5","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAHLBERG BUCKEYES-6","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAHLBERG BUCKEYES-7","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAHLBERG BUCKEYES-8","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAHLBERG BUCKEYES-9","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WALLSTREETMAINSTREET-1","CARDINALS PK","STEELERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WALLSTREETMAINSTREET-2","JAGUARS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WALTER WHITE-1","JAGUARS PK","CARDINALS PK","COWBOYS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WALTER WHITE-2","DOLPHINS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WALTER WHITE-3","CARDINALS PK","COWBOYS PK","TEXANS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WALTERPAYTON-1","BRONCOS PK","RAMS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WANKA_MY_TRIPPA-1","JAGUARS PK","CARDINALS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WANKA_MY_TRIPPA-2","CARDINALS PK","COWBOYS PK","BUCS PK","TEXANS PK","SEAHAWKS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WANKA_MY_TRIPPA-3","STEELERS PK","COWBOYS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WANNABEEZ-1","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","BEARS PK","BENGALS PK","ELIMINATED"
"WANNABEEZ-2","CARDINALS PK","RAVENS PK","BUCS PK","TEXANS PK","SEAHAWKS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-1","PACKERS PK","BENGALS PK","STEELERS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-10","CARDINALS PK","RAMS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-2","COLTS PK","49ERS PK","COWBOYS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-3","BRONCOS PK","TEXANS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-4","BRONCOS PK","DOLPHINS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-5","BRONCOS PK","COWBOYS PK","BILLS PK","PATRIOTS PK","LIONS PK","PACKERS PK","STEELERS PK","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-6","BRONCOS PK","COWBOYS PK","BILLS PK","49ERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-7","BRONCOS PK","COWBOYS PK","BILLS PK","DOLPHINS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-8","CARDINALS PK","COWBOYS PK","BILLS PK","VIKINGS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAR OF ATTRITION-9","CARDINALS PK","LIONS PK","BILLS PK","SEAHAWKS PK","COLTS PK","PACKERS PK","BRONCOS PK","FALCONS PK","ELIMINATED"
"WARD BOYS-1","CARDINALS PK","COWBOYS PK","BUCS PK","TEXANS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARD BOYS-2","JAGUARS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"WARD BOYS-3","BRONCOS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARD BOYS-4","PATRIOTS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARDAMNCIRCA-1","BENGALS PK","RAMS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARDAMNCIRCA-2","COMMANDERS PK","BENGALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAREHOUSE CREW-1","COMMANDERS PK","RAVENS PK","BILLS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAREHOUSE CREW-10","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAREHOUSE CREW-2","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","BRONCOS PK","LIONS PK","PACKERS PK","BEARS PK","COLTS PK","ALIVE"
"WAREHOUSE CREW-3","BRONCOS PK","CARDINALS PK","BILLS PK","TEXANS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"WAREHOUSE CREW-4","CARDINALS PK","RAMS PK","BUCS PK","JETS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAREHOUSE CREW-5","EAGLES PK","RAVENS PK","BILLS PK","BRONCOS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAREHOUSE CREW-6","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","TEXANS PK","LIONS PK","PACKERS PK","BEARS PK","COLTS PK","ALIVE"
"WAREHOUSE CREW-7","BRONCOS PK","RAVENS PK","BUCS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAREHOUSE CREW-8","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","BRONCOS PK","FALCONS PK","ELIMINATED"
"WAREHOUSE CREW-9","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","TEXANS PK","COLTS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED"
"WARNER VEGAS-1","BRONCOS PK","LIONS PK","SEAHAWKS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARNER VEGAS-2","COMMANDERS PK","COWBOYS PK","BUCS PK","BRONCOS PK","COLTS PK","RAIDERS PK","PATRIOTS PK","PACKERS PK","ALIVE"
"WARNER VEGAS-3","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARNER VEGAS-4","COMMANDERS PK","LIONS PK","BUCS PK","BRONCOS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARNER VEGAS-5","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARNER VEGAS-6","CARDINALS PK","COWBOYS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARNER VEGAS-7","COMMANDERS PK","COWBOYS PK","SEAHAWKS PK","PATRIOTS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARNER VEGAS-8","CARDINALS PK","COWBOYS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WARNER VEGAS-9","CARDINALS PK","COWBOYS PK","BUCS PK","TEXANS PK","COLTS PK","RAMS PK","BRONCOS PK","BILLS PK","ALIVE"
"WATCHTHEWINSPILEUP-1","BRONCOS PK","RAVENS PK","BILLS PK","PATRIOTS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATCHTHEWINSPILEUP-2","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATCHTHEWINSPILEUP-3","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","PATRIOTS PK","LIONS PK","PACKERS PK","CHIEFS PK","COLTS PK","ALIVE"
"WATCHTHEWINSPILEUP-4","CARDINALS PK","RAVENS PK","BILLS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATCHTHEWINSPILEUP-5","CARDINALS PK","RAVENS PK","BILLS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATERBURY COMBO-1","BRONCOS PK","RAVENS PK","SEAHAWKS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATERBURY COMBO-2","BRONCOS PK","RAVENS PK","SEAHAWKS PK","LIONS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATERBURY COMBO-3","CARDINALS PK","LIONS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATERBURY COMBO-4","CARDINALS PK","LIONS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATERBURY COMBO-5","BENGALS PK","CARDINALS PK","BILLS PK","BRONCOS PK","COLTS PK","PACKERS PK","CHIEFS PK","FALCONS PK","ELIMINATED"
"WATERIN-1","CARDINALS PK","RAMS PK","SEAHAWKS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATERTOWNWHISKEY-1","CARDINALS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WATERTOWNWHISKEY-2","JAGUARS PK","RAVENS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAYDE-1","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAYDE-2","CARDINALS PK","BENGALS PK","BUCS PK","PATRIOTS PK","COWBOYS PK","COLTS PK","PACKERS PK","FALCONS PK","ELIMINATED"
"WAYDE-3","DOLPHINS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAYDE-4","DOLPHINS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAYNE 420-1","BRONCOS PK","CARDINALS PK","BILLS PK","TEXANS PK","COLTS PK","PACKERS PK","CHIEFS PK","FALCONS PK","ELIMINATED"
"WAYNE 420-2","CARDINALS PK","RAVENS PK","SEAHAWKS PK","BRONCOS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAZ-1","BRONCOS PK","COWBOYS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAZ-10","PATRIOTS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAZ-2","BRONCOS PK","COWBOYS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAZ-3","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAZ-4","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","BEARS PK","COLTS PK","ALIVE"
"WAZ-5","BRONCOS PK","CARDINALS PK","CHIEFS PK","BILLS PK","COLTS PK","PACKERS PK","LIONS PK","FALCONS PK","ELIMINATED"
"WAZ-6","BRONCOS PK","CARDINALS PK","CHIEFS PK","BILLS PK","COLTS PK","STEELERS PK","LIONS PK","FALCONS PK","ELIMINATED"
"WAZ-7","BRONCOS PK","RAVENS PK","SEAHAWKS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAZ-8","CARDINALS PK","COWBOYS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WAZ-9","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","STEELERS PK","ELIMINATED","ELIMINATED"
"WBFP19-1","COMMANDERS PK","RAVENS PK","BUCS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WBFP19-2","BRONCOS PK","COWBOYS PK","BILLS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WBFP19-3","JAGUARS PK","BILLS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WCGW-1","EAGLES PK","CARDINALS PK","BUCS PK","BILLS PK","COLTS PK","PACKERS PK","PATRIOTS PK","FALCONS PK","ELIMINATED"
"WCGW-2","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WCGW-3","EAGLES PK","VIKINGS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WCGW-4","COMMANDERS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","BRONCOS PK","BENGALS PK","ELIMINATED"
"WCGW-5","CARDINALS PK","COWBOYS PK","BUCS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WCGW-6","BRONCOS PK","BENGALS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WCGW-7","BRONCOS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WCGW-8","EAGLES PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WDF-1","BRONCOS PK","BENGALS PK","SEAHAWKS PK","RAVENS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WDF-2","CARDINALS PK","RAMS PK","SEAHAWKS PK","TEXANS PK","COLTS PK","BRONCOS PK","PATRIOTS PK","FALCONS PK","ELIMINATED"
"WDF-3","STEELERS PK","RAVENS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WDF-4","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WDF-5","CARDINALS PK","COWBOYS PK","BUCS PK","BRONCOS PK","COLTS PK","STEELERS PK","PACKERS PK","ELIMINATED","ELIMINATED"
"WE HAVE NO SHANE-1","BRONCOS PK","RAVENS PK","BUCS PK","LIONS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WE HAVE NO SHANE-2","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","CHIEFS PK","COLTS PK","ALIVE"
"WE HAVE NO SHANE-3","CARDINALS PK","RAVENS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WE WANT THE MEATS-1","JAGUARS PK","CHARGERS PK","SEAHAWKS PK","LIONS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WE WANT THE MEATS-10","CARDINALS PK","RAMS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WE WANT THE MEATS-2","CARDINALS PK","PACKERS PK","SEAHAWKS PK","LIONS PK","COLTS PK","RAMS PK","CHIEFS PK","BENGALS PK","ELIMINATED"
"WE WANT THE MEATS-3","BRONCOS PK","LIONS PK","SEAHAWKS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WE WANT THE MEATS-4","BENGALS PK","LIONS PK","SEAHAWKS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WE WANT THE MEATS-5","COMMANDERS PK","CARDINALS PK","BUCS PK","BILLS PK","VIKINGS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"WE WANT THE MEATS-6","COMMANDERS PK","CARDINALS PK","BUCS PK","BILLS PK","SEAHAWKS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WE WANT THE MEATS-7","JAGUARS PK","CARDINALS PK","BUCS PK","RAIDERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WE WANT THE MEATS-8","JAGUARS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WE WANT THE MEATS-9","JAGUARS PK","RAMS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WEASELS-1","EAGLES PK","LIONS PK","SEAHAWKS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WEASELS-10","BRONCOS PK","LIONS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WEASELS-2","EAGLES PK","STEELERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WEASELS-3","EAGLES PK","COWBOYS PK","CHARGERS PK","TEXANS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WEASELS-4","JAGUARS PK","RAVENS PK","CHARGERS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WEASELS-5","JAGUARS PK","PACKERS PK","SEAHAWKS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WEASELS-6","RAMS PK","VIKINGS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WEASELS-7","RAMS PK","CARDINALS PK","BILLS PK","PATRIOTS PK","COLTS PK","STEELERS PK","CHIEFS PK","BENGALS PK","ELIMINATED"
"WEASELS-8","RAMS PK","STEELERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"WEASELS-9","CARDINALS PK","LIONS PK","BILLS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
